#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#datetime:,05/07/2013,11:27:39,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
##########################################,"0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#activity:,12,-,bsc,-,back,sitting,chair,-,10s,velocity).
#subject,id:,1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#first,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#last,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#age:,32,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#height(cm):,180,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#weight(kg):,85,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#gender:,male,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2319559087000,","0.95386606,","0.079107046,",-0.18692477,-,back,sitting,chair,-,(angular,velocity).
"2319564067000,","0.9147707,","-0.116980694,",-0.1337795,-,back,sitting,chair,-,(angular,velocity).
"2319569095000,","0.88606006,","-0.19822577,",-0.060170226,-,back,sitting,chair,-,(angular,velocity).
"2319574444000,","0.890947,","-0.13561209,",0.025045475,-,back,sitting,chair,-,(angular,velocity).
"2319579115000,","0.92149025,","-0.019242255,",0.10629055,-,back,sitting,chair,-,(angular,velocity).
"2319584083000,","0.95111716,","0.10354166,",0.1777618,-,back,sitting,chair,-,(angular,velocity).
"2319589091000,","0.96883225,","0.22266038,",0.22876903,-,back,sitting,chair,-,(angular,velocity).
"2319594165000,","0.98746365,","0.29993483,",0.25778514,-,back,sitting,chair,-,(angular,velocity).
"2319599050000,","1.0283916,","0.310625,",0.24495697,-,back,sitting,chair,-,(angular,velocity).
"2319604058000,","1.0842859,","0.3145956,",0.22296582,-,back,sitting,chair,-,(angular,velocity).
"2319609003000,","1.1517864,","0.3268129,",0.204029,-,back,sitting,chair,-,(angular,velocity).
"2319614027000,","1.2250903,","0.32498032,",0.19425514,-,back,sitting,chair,-,(angular,velocity).
"2319620195000,","1.280679,","0.31245756,",0.18692477,-,back,sitting,chair,-,(angular,velocity).
"2319624034000,","1.310306,","0.26908615,",0.19639318,-,back,sitting,chair,-,(angular,velocity).
"2319629078000,","1.3231341,","0.20219639,",0.20250183,-,back,sitting,chair,-,(angular,velocity).
"2319634315000,","1.3368785,","0.13652839,",0.22174409,-,back,sitting,chair,-,(angular,velocity).
"2319639033000,","1.3393221,","0.10903945,",0.22540927,-,back,sitting,chair,-,(angular,velocity).
"2319644320000,","1.348485,","0.12461651,",0.20586158,-,back,sitting,chair,-,(angular,velocity).
"2319649138000,","1.3347405,","0.14660765,",0.18081611,-,back,sitting,chair,-,(angular,velocity).
"2319654119000,","1.3072516,","0.18875736,",0.18875736,-,back,sitting,chair,-,(angular,velocity).
"2319659091000,","1.2886202,","0.22999077,",0.20005837,-,back,sitting,chair,-,(angular,velocity).
"2319664111000,","1.2519683,","0.2724459,",0.20647246,-,back,sitting,chair,-,(angular,velocity).
"2319669069000,","1.2351695,","0.30115658,",0.22113322,-,back,sitting,chair,-,(angular,velocity).
"2319674369000,","1.2125676,","0.35094208,",0.23396139,-,back,sitting,chair,-,(angular,velocity).
"2319679449000,","1.2113458,","0.4034765,",0.2593123,-,back,sitting,chair,-,(angular,velocity).
"2319684094000,","1.2235631,","0.45540005,",0.29871312,-,back,sitting,chair,-,(angular,velocity).
"2319690001000,","1.2403619,","0.48472157,",0.36957347,-,back,sitting,chair,-,(angular,velocity).
"2319694085000,","1.241889,","0.51923543,",0.43982297,-,back,sitting,chair,-,(angular,velocity).
"2319699291000,","1.2455542,","0.57360244,",0.48747048,-,back,sitting,chair,-,(angular,velocity).
"2319704012000,","1.2229522,","0.6291912,",0.5305365,-,back,sitting,chair,-,(angular,velocity).
"2319709096000,","1.2272283,","0.65209866,",0.550695,-,back,sitting,chair,-,(angular,velocity).
"2319714080000,","1.217149,","0.6310238,",0.5702427,-,back,sitting,chair,-,(angular,velocity).
"2319719085000,","1.2223413,","0.5684101,",0.5852089,-,back,sitting,chair,-,(angular,velocity).
"2319724112000,","1.2241739,","0.4746423,",0.5870415,-,back,sitting,chair,-,(angular,velocity).
"2319729052000,","1.2525792,","0.38453966,",0.6026186,-,back,sitting,chair,-,(angular,velocity).
"2319734089000,","1.2803736,","0.30024028,",0.589485,-,back,sitting,chair,-,(angular,velocity).
"2319739089000,","1.3182472,","0.2648101,",0.5757405,-,back,sitting,chair,-,(angular,velocity).
"2319744129000,","1.3445144,","0.24220806,",0.57635134,-,back,sitting,chair,-,(angular,velocity).
"2319749243000,","1.3588698,","0.18478674,",0.5870415,-,back,sitting,chair,-,(angular,velocity).
"2319754091000,","1.3628404,","0.16126843,",0.59559363,-,back,sitting,chair,-,(angular,velocity).
"2319759086000,","1.3552046,","0.089491755,",0.59773165,-,back,sitting,chair,-,(angular,velocity).
"2319764134000,","1.3625349,","0.03481932,",0.58184916,-,back,sitting,chair,-,(angular,velocity).
"2319769108000,","1.3662001,","0.0061086523,",0.5552765,-,back,sitting,chair,-,(angular,velocity).
"2319774087000,","1.3921618,","0.0125227375,",0.5360342,-,back,sitting,chair,-,(angular,velocity).
"2319779101000,","1.4404203,","0.042455133,",0.50732356,-,back,sitting,chair,-,(angular,velocity).
"2319784085000,","1.4636332,","0.06291912,",0.4990769,-,back,sitting,chair,-,(angular,velocity).
"2319789086000,","1.4828753,","0.09560041,",0.48808134,-,back,sitting,chair,-,(angular,velocity).
"2319794113000,","1.4654657,","0.13225232,",0.49205196,-,back,sitting,chair,-,(angular,velocity).
"2319799048000,","1.4428637,","0.1160644,",0.4709771,-,back,sitting,chair,-,(angular,velocity).
"2319803980000,","1.4315627,","0.037873644,",0.43585235,-,back,sitting,chair,-,(angular,velocity).
"2319808977000,","1.4300356,","-0.048258353,",0.40103304,-,back,sitting,chair,-,(angular,velocity).
"2319813937000,","1.4352279,","-0.14538592,",0.3735441,-,back,sitting,chair,-,(angular,velocity).
"2319818967000,","1.4446963,","-0.21044308,",0.3652974,-,back,sitting,chair,-,(angular,velocity).
"2319823957000,","1.4459181,","-0.22052236,",0.35002577,-,back,sitting,chair,-,(angular,velocity).
"2319828958000,","1.4553864,","-0.2275473,",0.3463606,-,back,sitting,chair,-,(angular,velocity).
"2319833964000,","1.46852,","-0.2284636,",0.34238997,-,back,sitting,chair,-,(angular,velocity).
"2319838920000,","1.4483615,","-0.22021692,",0.34422258,-,back,sitting,chair,-,(angular,velocity).
"2319843989000,","1.4352279,","-0.18936823,",0.3475823,-,back,sitting,chair,-,(angular,velocity).
"2319848960000,","1.4401149,","-0.16340645,",0.36102137,-,back,sitting,chair,-,(angular,velocity).
"2319853977000,","1.4321736,","-0.13927728,",0.40011674,-,back,sitting,chair,-,(angular,velocity).
"2319858969000,","1.4150693,","-0.089186326,",0.42730024,-,back,sitting,chair,-,(angular,velocity).
"2319863976000,","1.4104879,","-0.033292156,",0.44623706,-,back,sitting,chair,-,(angular,velocity).
"2319869075000,","1.391551,","0.011301007,",0.46395215,-,back,sitting,chair,-,(angular,velocity).
"2319874017000,","1.3753631,","0.02565634,",0.46761733,-,back,sitting,chair,-,(angular,velocity).
"2319878974000,","1.3738359,","0.022907447,",0.47678033,-,back,sitting,chair,-,(angular,velocity).
"2319883994000,","1.3710871,","-0.0018325958,",0.4578435,-,back,sitting,chair,-,(angular,velocity).
"2319888964000,","1.3720033,","-0.028099801,",0.4382958,-,back,sitting,chair,-,(angular,velocity).
"2319894037000,","1.3741413,","-0.06414085,",0.4098906,-,back,sitting,chair,-,(angular,velocity).
"2319898975000,","1.3695599,","-0.099571034,",0.39064834,-,back,sitting,chair,-,(angular,velocity).
"2319904059000,","1.3921618,","-0.14660765,",0.3979787,-,back,sitting,chair,-,(angular,velocity).
"2319908982000,","1.4104879,","-0.16126843,",0.3830125,-,back,sitting,chair,-,(angular,velocity).
"2319914007000,","1.4248432,","-0.14905111,",0.37843102,-,back,sitting,chair,-,(angular,velocity).
"2319919093000,","1.427592,","-0.12339478,",0.38026363,-,back,sitting,chair,-,(angular,velocity).
"2319924067000,","1.4257594,","-0.111177474,",0.36957347,-,back,sitting,chair,-,(angular,velocity).
"2319929070000,","1.427592,","-0.13469578,",0.36560285,-,back,sitting,chair,-,(angular,velocity).
"2319934036000,","1.4391985,","-0.14446963,",0.3659083,-,back,sitting,chair,-,(angular,velocity).
"2319939006000,","1.450805,","-0.16187929,",0.37904188,-,back,sitting,chair,-,(angular,velocity).
"2319944911000,","1.4737124,","-0.15607607,",0.36560285,-,back,sitting,chair,-,(angular,velocity).
"2319949140000,","1.4749341,","-0.12095132,",0.35979962,-,back,sitting,chair,-,(angular,velocity).
"2319954100000,","1.4776831,","-0.10354166,",0.34422258,-,back,sitting,chair,-,(angular,velocity).
"2319959033000,","1.4789047,","-0.11362094,",0.33078352,-,back,sitting,chair,-,(angular,velocity).
"2319964049000,","1.4737124,","-0.12522738,",0.31490102,-,back,sitting,chair,-,(angular,velocity).
"2319969099000,","1.4761559,","-0.1469131,",0.31337386,-,back,sitting,chair,-,(angular,velocity).
"2319974050000,","1.4697418,","-0.14508049,",0.29993483,-,back,sitting,chair,-,(angular,velocity).
"2319979063000,","1.4731015,","-0.10842858,",0.2919936,-,back,sitting,chair,-,(angular,velocity).
"2319984000000,","1.502423,","-0.098043874,",0.2724459,-,back,sitting,chair,-,(angular,velocity).
"2319989091000,","1.5372424,","-0.098043874,",0.26267207,-,back,sitting,chair,-,(angular,velocity).
"2319995355000,","1.5641204,","-0.10751228,",0.25961772,-,back,sitting,chair,-,(angular,velocity).
"2319999305000,","1.5909985,","-0.11789699,",0.29932398,-,back,sitting,chair,-,(angular,velocity).
"2320004111000,","1.6099354,","-0.16890424,",0.2968805,-,back,sitting,chair,-,(angular,velocity).
"2320009090000,","1.6490307,","-0.16737708,",0.26633725,-,back,sitting,chair,-,(angular,velocity).
"2320015154000,","1.6722436,","-0.18295415,",0.26725355,-,back,sitting,chair,-,(angular,velocity).
"2320019023000,","1.6801848,","-0.2180789,",0.2510656,-,back,sitting,chair,-,(angular,velocity).
"2320024093000,","1.6960673,","-0.23487769,",0.23182335,-,back,sitting,chair,-,(angular,velocity).
"2320029083000,","1.7229455,","-0.24098633,",0.2312125,-,back,sitting,chair,-,(angular,velocity).
"2320034141000,","1.740966,","-0.24678956,",0.23151793,-,back,sitting,chair,-,(angular,velocity).
"2320039442000,","1.7632625,","-0.21471913,",0.22266038,-,back,sitting,chair,-,(angular,velocity).
"2320044107000,","1.7620409,","-0.19822577,",0.23762658,-,back,sitting,chair,-,(angular,velocity).
"2320049099000,","1.7571539,","-0.18661933,",0.22143865,-,back,sitting,chair,-,(angular,velocity).
"2320054037000,","1.7681495,","-0.17959438,",0.20861048,-,back,sitting,chair,-,(angular,velocity).
"2320059010000,","1.7681495,","-0.1695151,",0.21838433,-,back,sitting,chair,-,(angular,velocity).
"2320064031000,","1.7660115,","-0.15882497,",0.24709499,-,back,sitting,chair,-,(angular,velocity).
"2320069099000,","1.7705929,","-0.13805555,",0.26847526,-,back,sitting,chair,-,(angular,velocity).
"2320074056000,","1.7718146,","-0.11728613,",0.24281894,-,back,sitting,chair,-,(angular,velocity).
"2320079045000,","1.758681,","-0.108123146,",0.23335053,-,back,sitting,chair,-,(angular,velocity).
"2320084898000,","1.7534887,","-0.09987647,",0.24312437,-,back,sitting,chair,-,(angular,velocity).
"2320089034000,","1.7327193,","-0.06414085,",0.26725355,-,back,sitting,chair,-,(angular,velocity).
"2320094089000,","1.7095064,","-0.051923547,",0.2678644,-,back,sitting,chair,-,(angular,velocity).
"2320099097000,","1.6948457,","-0.03268129,",0.29565877,-,back,sitting,chair,-,(angular,velocity).
"2320104053000,","1.6939293,","0.027488936,",0.30024028,-,back,sitting,chair,-,(angular,velocity).
"2320109026000,","1.6624697,","0.06658431,",0.3268129,-,back,sitting,chair,-,(angular,velocity).
"2320114021000,","1.6685784,","0.07086037,",0.33353242,-,back,sitting,chair,-,(angular,velocity).
"2320119060000,","1.6722436,","0.09254608,",0.33261612,-,back,sitting,chair,-,(angular,velocity).
"2320124253000,","1.672549,","0.11575896,",0.3475823,-,back,sitting,chair,-,(angular,velocity).
"2320129022000,","1.6679676,","0.13164146,",0.35460728,-,back,sitting,chair,-,(angular,velocity).
"2320134108000,","1.6643023,","0.13591751,",0.40744713,-,back,sitting,chair,-,(angular,velocity).
"2320139081000,","1.6798794,","0.12370021,",0.39553526,-,back,sitting,chair,-,(angular,velocity).
"2320144078000,","1.6869044,","0.12675454,",0.39736784,-,back,sitting,chair,-,(angular,velocity).
"2320149079000,","1.6792686,","0.1301143,",0.40530908,-,back,sitting,chair,-,(angular,velocity).
"2320154027000,","1.6597209,","0.11881329,",0.4111123,-,back,sitting,chair,-,(angular,velocity).
"2320159098000,","1.6588045,","0.12308934,",0.4120286,-,back,sitting,chair,-,(angular,velocity).
"2320164053000,","1.6490307,","0.14477506,",0.4098906,-,back,sitting,chair,-,(angular,velocity).
"2320169070000,","1.6505579,","0.17440203,",0.4196644,-,back,sitting,chair,-,(angular,velocity).
"2320174133000,","1.6423112,","0.19394971,",0.4370741,-,back,sitting,chair,-,(angular,velocity).
"2320179056000,","1.6331482,","0.18997909,",0.42730024,-,back,sitting,chair,-,(angular,velocity).
"2320184088000,","1.6279559,","0.1872302,",0.42394048,-,back,sitting,chair,-,(angular,velocity).
"2320189093000,","1.6316211,","0.18906279,",0.42760566,-,back,sitting,chair,-,(angular,velocity).
"2320194091000,","1.6358972,","0.19883664,",0.4343252,-,back,sitting,chair,-,(angular,velocity).
"2320199188000,","1.6175711,","0.20372356,",0.42485678,-,back,sitting,chair,-,(angular,velocity).
"2320204022000,","1.6337591,","0.19456059,",0.4260785,-,back,sitting,chair,-,(angular,velocity).
"2320209091000,","1.6548339,","0.20830505,",0.410196,-,back,sitting,chair,-,(angular,velocity).
"2320213995000,","1.6487253,","0.19975294,",0.39492437,-,back,sitting,chair,-,(angular,velocity).
"2320219066000,","1.6676621,","0.17989981,",0.36926803,-,back,sitting,chair,-,(angular,velocity).
"2320224379000,","1.6798794,","0.17256944,",0.36102137,-,back,sitting,chair,-,(angular,velocity).
"2320229108000,","1.6878207,","0.17501289,",0.35430184,-,back,sitting,chair,-,(angular,velocity).
"2320234094000,","1.6887369,","0.16737708,",0.3567453,-,back,sitting,chair,-,(angular,velocity).
"2320239081000,","1.679574,","0.16310102,",0.35705075,-,back,sitting,chair,-,(angular,velocity).
"2320244079000,","1.6835446,","0.1695151,",0.35369098,-,back,sitting,chair,-,(angular,velocity).
"2320249146000,","1.6969837,","0.18142697,",0.35002577,-,back,sitting,chair,-,(angular,velocity).
"2320254117000,","1.6954565,","0.1881465,",0.33292156,-,back,sitting,chair,-,(angular,velocity).
"2320259105000,","1.700038,","0.18203785,",0.3191771,-,back,sitting,chair,-,(angular,velocity).
"2320264087000,","1.706452,","0.18875736,",0.30848694,-,back,sitting,chair,-,(angular,velocity).
"2320270573000,","1.706452,","0.1881465,",0.29932398,-,back,sitting,chair,-,(angular,velocity).
"2320274093000,","1.7220291,","0.1872302,",0.29260445,-,back,sitting,chair,-,(angular,velocity).
"2320279049000,","1.7330247,","0.19761491,",0.2846632,-,back,sitting,chair,-,(angular,velocity).
"2320284094000,","1.7293595,","0.21533,",0.2687807,-,back,sitting,chair,-,(angular,velocity).
"2320289025000,","1.7489072,","0.22082779,",0.25167647,-,back,sitting,chair,-,(angular,velocity).
"2320294024000,","1.765706,","0.23609942,",0.24404067,-,back,sitting,chair,-,(angular,velocity).
"2320299127000,","1.7983873,","0.26267207,",0.24007004,-,back,sitting,chair,-,(angular,velocity).
"2320304123000,","1.8072448,","0.27947086,",0.23304509,-,back,sitting,chair,-,(angular,velocity).
"2320309041000,","1.8329011,","0.3023783,",0.23396139,-,back,sitting,chair,-,(angular,velocity).
"2320314091000,","1.8527542,","0.30909783,",0.2312125,-,back,sitting,chair,-,(angular,velocity).
"2320319086000,","1.8533652,","0.30940324,",0.22540927,-,back,sitting,chair,-,(angular,velocity).
"2320324192000,","1.8668042,","0.31795537,",0.21930063,-,back,sitting,chair,-,(angular,velocity).
"2320329027000,","1.8805487,","0.31795537,",0.22174409,-,back,sitting,chair,-,(angular,velocity).
"2320334026000,","1.8829921,","0.31581733,",0.22174409,-,back,sitting,chair,-,(angular,velocity).
"2320340146000,","1.8930714,","0.33322698,",0.22693644,-,back,sitting,chair,-,(angular,velocity).
"2320344069000,","1.9043725,","0.33964106,",0.23182335,-,back,sitting,chair,-,(angular,velocity).
"2320349088000,","1.917506,","0.34880406,",0.23304509,-,back,sitting,chair,-,(angular,velocity).
"2320354088000,","1.926669,","0.3390302,",0.20066923,-,back,sitting,chair,-,(angular,velocity).
"2320359048000,","1.93797,","0.33322698,",0.18142697,-,back,sitting,chair,-,(angular,velocity).
"2320364034000,","1.9706513,","0.35155296,",0.16401732,-,back,sitting,chair,-,(angular,velocity).
"2320369142000,","2.0027218,","0.364992,",0.12950343,-,back,sitting,chair,-,(angular,velocity).
"2320374187000,","2.0341814,","0.3885103,",0.119729586,-,back,sitting,chair,-,(angular,velocity).
"2320379044000,","2.0638082,","0.39858958,",0.106595986,-,back,sitting,chair,-,(angular,velocity).
"2320384002000,","2.0851886,","0.40866885,",0.083383106,-,back,sitting,chair,-,(angular,velocity).
"2320389028000,","2.1035144,","0.4034765,",0.06078109,-,back,sitting,chair,-,(angular,velocity).
"2320394147000,","2.116648,","0.4343252,",0.052534413,-,back,sitting,chair,-,(angular,velocity).
"2320399094000,","2.1319196,","0.45478916,",0.04795292,-,back,sitting,chair,-,(angular,velocity).
"2320404102000,","2.1508565,","0.46578476,",0.04734206,-,back,sitting,chair,-,(angular,velocity).
"2320409152000,","2.1740694,","0.48716503,",0.040011674,-,back,sitting,chair,-,(angular,velocity).
"2320414021000,","2.2146919,","0.49266282,",0.037873644,-,back,sitting,chair,-,(angular,velocity).
"2320419078000,","2.2406538,","0.46914452,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2320424049000,","2.2852468,","0.46883908,",-0.019242255,-,back,sitting,chair,-,(angular,velocity).
"2320429043000,","2.307849,","0.47219884,",-0.04795292,-,back,sitting,chair,-,(angular,velocity).
"2320434033000,","2.3380868,","0.4886922,",-0.070249505,-,back,sitting,chair,-,(angular,velocity).
"2320439028000,","2.3518312,","0.52198434,",-0.09712757,-,back,sitting,chair,-,(angular,velocity).
"2320444889000,","2.3924537,","0.49174652,",-0.11026118,-,back,sitting,chair,-,(angular,velocity).
"2320449274000,","2.4055874,","0.47678033,",-0.12736541,-,back,sitting,chair,-,(angular,velocity).
"2320454047000,","2.4135287,","0.47433686,",-0.13988814,-,back,sitting,chair,-,(angular,velocity).
"2320459028000,","2.4410176,","0.4896085,",-0.15577064,-,back,sitting,chair,-,(angular,velocity).
"2320464021000,","2.483778,","0.48472157,",-0.18325958,-,back,sitting,chair,-,(angular,velocity).
"2320469084000,","2.5097399,","0.52320606,",-0.21380283,-,back,sitting,chair,-,(angular,velocity).
"2320474043000,","2.5573874,","0.41905355,",-0.23518312,-,back,sitting,chair,-,(angular,velocity).
"2320479050000,","2.6120598,","0.40042216,",-0.27305678,-,back,sitting,chair,-,(angular,velocity).
"2320484014000,","2.6416867,","0.3903429,",-0.29901853,-,back,sitting,chair,-,(angular,velocity).
"2320489027000,","2.6823094,","0.38515055,",-0.31031954,-,back,sitting,chair,-,(angular,velocity).
"2320494082000,","2.7159069,","0.34025195,",-0.33383787,-,back,sitting,chair,-,(angular,velocity).
"2320499098000,","2.751337,","0.33383787,",-0.34880406,-,back,sitting,chair,-,(angular,velocity).
"2320504066000,","2.7974575,","0.34238997,",-0.36835176,-,back,sitting,chair,-,(angular,velocity).
"2320509033000,","2.8200593,","0.25320363,",-0.40775254,-,back,sitting,chair,-,(angular,velocity).
"2320514448000,","2.8634307,","0.27885997,",-0.43463063,-,back,sitting,chair,-,(angular,velocity).
"2320519115000,","2.8774807,","0.3109304,",-0.44104472,-,back,sitting,chair,-,(angular,velocity).
"2320524111000,","2.8823676,","0.30970868,",-0.44440445,-,back,sitting,chair,-,(angular,velocity).
"2320529033000,","2.8597655,","0.30787608,",-0.464563,-,back,sitting,chair,-,(angular,velocity).
"2320534031000,","2.864958,","0.3830125,",-0.46700647,-,back,sitting,chair,-,(angular,velocity).
"2320539025000,","2.87687,","0.33200526,",-0.50243664,-,back,sitting,chair,-,(angular,velocity).
"2320544139000,","2.864958,","0.2864958,",-0.5403103,-,back,sitting,chair,-,(angular,velocity).
"2320549453000,","2.8872545,","0.30573806,",-0.5705481,-,back,sitting,chair,-,(angular,velocity).
