#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:18:30,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0693196,","-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"-0.007330383,",-0.2883284,-,jumping,-,30s,axes,(angular,velocity).
"4167089595000,","0.81336707,","-1.9260582,",1.0882565,-,jumping,-,30s,axes,(angular,velocity).
"4167093984000,","0.9941832,","-1.4929546,",1.14018,-,jumping,-,30s,axes,(angular,velocity).
"4167099000000,","1.2119566,","-1.3381003,",1.1606439,-,jumping,-,30s,axes,(angular,velocity).
"4167103981000,","1.3503176,","-1.1038336,",1.1591167,-,jumping,-,30s,axes,(angular,velocity).
"4167108973000,","1.6288722,","-0.9236283,",1.1734722,-,jumping,-,30s,axes,(angular,velocity).
"4167114004000,","1.9150625,","-0.85918194,",1.2321151,-,jumping,-,30s,axes,(angular,velocity).
"4167119061000,","2.1471913,","-0.84391034,",1.273654,-,jumping,-,30s,axes,(angular,velocity).
"4167124127000,","2.346639,","-0.80848014,",1.3011429,-,jumping,-,30s,axes,(angular,velocity).
"4167129011000,","2.545781,","-0.75594574,",1.2492194,-,jumping,-,30s,axes,(angular,velocity).
"4167134014000,","2.7708848,","-0.7464773,",1.1533136,-,jumping,-,30s,axes,(angular,velocity).
"4167139106000,","3.0039299,","-0.69974613,",1.0720685,-,jumping,-,30s,axes,(angular,velocity).
"4167144025000,","3.2183435,","-0.6365216,",0.9795224,-,jumping,-,30s,axes,(angular,velocity).
"4167148988000,","3.3970215,","-0.5864306,",0.9053023,-,jumping,-,30s,axes,(angular,velocity).
"4167153977000,","3.5543194,","-0.51159966,",0.8216137,-,jumping,-,30s,axes,(angular,velocity).
"4167159306000,","3.6593883,","-0.4382958,",0.7706065,-,jumping,-,30s,axes,(angular,velocity).
"4167164032000,","3.7348301,","-0.398895,",0.75594574,-,jumping,-,30s,axes,(angular,velocity).
"4167169038000,","3.7256672,","-0.22937989,",0.72326446,-,jumping,-,30s,axes,(angular,velocity).
"4167173989000,","3.7433822,","0.010079277,",0.6826419,-,jumping,-,30s,axes,(angular,velocity).
"4167179090000,","3.7333028,","0.14508049,",0.63163465,-,jumping,-,30s,axes,(angular,velocity).
"4167184008000,","3.6841283,","0.14966199,",0.5907067,-,jumping,-,30s,axes,(angular,velocity).
"4167188981000,","3.6019669,","0.08032878,",0.56688297,-,jumping,-,30s,axes,(angular,velocity).
"4167194027000,","3.484681,","0.0106901415,",0.58123827,-,jumping,-,30s,axes,(angular,velocity).
"4167199031000,","3.3579264,","0.011301007,",0.6041457,-,jumping,-,30s,axes,(angular,velocity).
"4167204120000,","3.2947018,","0.111177474,",0.6068946,-,jumping,-,30s,axes,(angular,velocity).
"4167209009000,","3.2333097,","0.3707952,",0.61636305,-,jumping,-,30s,axes,(angular,velocity).
"4167214019000,","3.2623258,","0.72021013,",0.61269784,-,jumping,-,30s,axes,(angular,velocity).
"4167219319000,","3.3622024,","1.1270463,",0.5928447,-,jumping,-,30s,axes,(angular,velocity).
"4167224029000,","3.499647,","1.4657712,",0.5714644,-,jumping,-,30s,axes,(angular,velocity).
"4167229099000,","3.5818083,","1.6905695,",0.516792,-,jumping,-,30s,axes,(angular,velocity).
"4167234056000,","3.5390477,","1.7476854,",0.40958515,-,jumping,-,30s,axes,(angular,velocity).
"4167239040000,","3.3185256,","1.6881261,",0.2574797,-,jumping,-,30s,axes,(angular,velocity).
"4167244026000,","2.9361238,","1.6227635,",0.16829337,-,jumping,-,30s,axes,(angular,velocity).
"4167249040000,","2.4669793,","1.5897768,",0.15088372,-,jumping,-,30s,axes,(angular,velocity).
"4167254034000,","1.9978348,","1.5833627,",0.1777618,-,jumping,-,30s,axes,(angular,velocity).
"4167259041000,","1.5451837,","1.4165965,",0.24862215,-,jumping,-,30s,axes,(angular,velocity).
"4167264026000,","1.1090258,","1.0476339,",0.29626966,-,jumping,-,30s,axes,(angular,velocity).
"4167269350000,","0.6786713,","0.5216789,",0.3268129,-,jumping,-,30s,axes,(angular,velocity).
"4167274062000,","0.29749137,","-0.06780604,",0.36071593,-,jumping,-,30s,axes,(angular,velocity).
"4167279047000,","-0.0421497,","-0.63285637,",0.42638394,-,jumping,-,30s,axes,(angular,velocity).
"4167284018000,","-0.31887165,","-1.1038336,",0.49602258,-,jumping,-,30s,axes,(angular,velocity).
"4167288995000,","-0.5729916,","-1.4556919,",0.54092115,-,jumping,-,30s,axes,(angular,velocity).
"4167293968000,","-0.8179486,","-1.5738943,",0.5439755,-,jumping,-,30s,axes,(angular,velocity).
"4167299031000,","-1.0598512,","-1.6829338,",0.535118,-,jumping,-,30s,axes,(angular,velocity).
"4167304008000,","-1.1731668,","-1.6337591,",0.4990769,-,jumping,-,30s,axes,(angular,velocity).
"4167308976000,","-1.3600914,","-1.4941764,",0.42149702,-,jumping,-,30s,axes,(angular,velocity).
"4167314013000,","-1.4902058,","-1.2913691,",0.30757064,-,jumping,-,30s,axes,(angular,velocity).
"4167319154000,","-1.5515977,","-1.033584,",0.19517145,-,jumping,-,30s,axes,(angular,velocity).
"4167323977000,","-1.502423,","-0.77182823,",0.1133155,-,jumping,-,30s,axes,(angular,velocity).
"4167329027000,","-1.3503176,","-0.54305923,",0.037873644,-,jumping,-,30s,axes,(angular,velocity).
"4167334060000,","-1.1313224,","-0.3924809,",-0.044898596,-,jumping,-,30s,axes,(angular,velocity).
"4167339070000,","-0.92271197,","-0.37720928,",-0.09987647,-,jumping,-,30s,axes,(angular,velocity).
"4167344089000,","-0.75319684,","-0.48380527,",-0.14538592,-,jumping,-,30s,axes,(angular,velocity).
"4167349059000,","-0.6337727,","-0.68233645,",-0.19822577,-,jumping,-,30s,axes,(angular,velocity).
"4167354046000,","-0.5653558,","-0.87598073,",-0.2519819,-,jumping,-,30s,axes,(angular,velocity).
"4167359021000,","-0.5320636,","-1.0396926,",-0.2938262,-,jumping,-,30s,axes,(angular,velocity).
"4167364000000,","-0.5543602,","-1.1578951,",-0.3005457,-,jumping,-,30s,axes,(angular,velocity).
"4167369079000,","-0.5882632,","-1.1505647,",-0.2452624,-,jumping,-,30s,axes,(angular,velocity).
"4167374034000,","-0.64568454,","-0.96486163,",-0.18387043,-,jumping,-,30s,axes,(angular,velocity).
"4167379039000,","-0.7312057,","-0.6178902,",-0.1160644,-,jumping,-,30s,axes,(angular,velocity).
"4167384004000,","-0.8191703,","-0.15302174,",-0.062308256,-,jumping,-,30s,axes,(angular,velocity).
"4167389038000,","-0.88239485,","0.36865717,",-0.054367006,-,jumping,-,30s,axes,(angular,velocity).
"4167394038000,","-0.91232723,","0.63438356,",-0.090713486,-,jumping,-,30s,axes,(angular,velocity).
"4167399038000,","-0.9095783,","1.0714576,",-0.118507855,-,jumping,-,30s,axes,(angular,velocity).
"4167404043000,","-0.9062186,","1.351234,",-0.1591304,-,jumping,-,30s,axes,(angular,velocity).
"4167408998000,","-0.9071349,","1.4895949,",-0.19058995,-,jumping,-,30s,axes,(angular,velocity).
"4167414009000,","-0.9379836,","1.5259414,",-0.2171626,-,jumping,-,30s,axes,(angular,velocity).
"4167419068000,","-0.9718866,","1.4822645,",-0.23640485,-,jumping,-,30s,axes,(angular,velocity).
"4167424050000,","-1.0036516,","1.4062119,",-0.25625798,-,jumping,-,30s,axes,(angular,velocity).
"4167429046000,","-1.0390818,","1.3197744,",-0.2687807,-,jumping,-,30s,axes,(angular,velocity).
"4167434074000,","-1.067487,","1.2366967,",-0.2761111,-,jumping,-,30s,axes,(angular,velocity).
"4167439002000,","-1.104139,","1.1716396,",-0.2782491,-,jumping,-,30s,axes,(angular,velocity).
"4167444031000,","-1.1151345,","1.1142182,",-0.27916542,-,jumping,-,30s,axes,(angular,velocity).
"4167449059000,","-1.1016954,","1.054048,",-0.27000242,-,jumping,-,30s,axes,(angular,velocity).
"4167453996000,","-1.0494665,","0.9831876,",-0.28313604,-,jumping,-,30s,axes,(angular,velocity).
"4167459026000,","-0.9804387,","0.90377516,",-0.29779682,-,jumping,-,30s,axes,(angular,velocity).
"4167464080000,","-0.8888089,","0.8313876,",-0.32406402,-,jumping,-,30s,axes,(angular,velocity).
"4167468976000,","-0.81183994,","0.7706065,",-0.36193767,-,jumping,-,30s,axes,(angular,velocity).
"4167473982000,","-0.73761976,","0.698219,",-0.419359,-,jumping,-,30s,axes,(angular,velocity).
"4167478985000,","-0.7125743,","0.63499445,",-0.47433686,-,jumping,-,30s,axes,(angular,velocity).
"4167484089000,","-0.6979135,","0.5757405,",-0.52687126,-,jumping,-,30s,axes,(angular,velocity).
"4167489054000,","-0.70432764,","0.52656585,",-0.56596667,-,jumping,-,30s,axes,(angular,velocity).
"4167494026000,","-0.73548174,","0.5018258,",-0.6001751,-,jumping,-,30s,axes,(angular,velocity).
"4167499065000,","-0.75991637,","0.4361578,",-0.6252206,-,jumping,-,30s,axes,(angular,velocity).
"4167504040000,","-0.82863873,","0.32620203,",-0.657291,-,jumping,-,30s,axes,(angular,velocity).
"4167509030000,","-0.9428705,","0.16920967,",-0.68569624,-,jumping,-,30s,axes,(angular,velocity).
"4167514017000,","-1.1007792,","-0.017104227,",-0.6985244,-,jumping,-,30s,axes,(angular,velocity).
"4167519100000,","-1.2730432,","-0.21930063,",-0.68875057,-,jumping,-,30s,axes,(angular,velocity).
"4167524003000,","-1.3897184,","-0.4147775,",-0.6637051,-,jumping,-,30s,axes,(angular,velocity).
"4167529039000,","-1.4361442,","-0.56291234,",-0.63224554,-,jumping,-,30s,axes,(angular,velocity).
"4167534082000,","-1.3942999,","-0.6215554,",-0.61636305,-,jumping,-,30s,axes,(angular,velocity).
"4167539046000,","-1.2928963,","-0.6554584,",-0.6386596,-,jumping,-,30s,axes,(angular,velocity).
"4167544024000,","-1.1572843,","-0.71837753,",-0.68416905,-,jumping,-,30s,axes,(angular,velocity).
"4167549046000,","-1.0742066,","-0.6609562,",-0.6814202,-,jumping,-,30s,axes,(angular,velocity).
"4167554153000,","-1.0815369,","-0.24495697,",-0.5992588,-,jumping,-,30s,axes,(angular,velocity).
"4167559027000,","-1.2272283,","0.2770274,",-0.5561928,-,jumping,-,30s,axes,(angular,velocity).
"4167564015000,","-1.3988814,","0.5751296,",-0.5345071,-,jumping,-,30s,axes,(angular,velocity).
"4167569052000,","-1.6423112,","0.59895337,",-0.4886922,-,jumping,-,30s,axes,(angular,velocity).
"4167573998000,","-1.8622227,","0.52687126,",-0.36254853,-,jumping,-,30s,axes,(angular,velocity).
"4167579047000,","-1.8930714,","0.6462954,",-0.22632557,-,jumping,-,30s,axes,(angular,velocity).
"4167584025000,","-1.822211,","0.7892379,",-0.1908954,-,jumping,-,30s,axes,(angular,velocity).
"4167588980000,","-1.6581937,","0.61483586,",-0.22510384,-,jumping,-,30s,axes,(angular,velocity).
"4167593972000,","-1.5238034,","-0.3652974,",-0.23640485,-,jumping,-,30s,axes,(angular,velocity).
"4167600204000,","-1.2776246,","-1.346347,",-0.11178834,-,jumping,-,30s,axes,(angular,velocity).
"4167603991000,","-1.0864239,","-1.4584408,",0.26542094,-,jumping,-,30s,axes,(angular,velocity).
"4167608974000,","-1.0225884,","-0.91751957,",0.71837753,-,jumping,-,30s,axes,(angular,velocity).
"4167614032000,","-1.3231341,","-0.29932398,",0.9221011,-,jumping,-,30s,axes,(angular,velocity).
"4167619013000,","-1.7400496,","0.35277468,",0.7449502,-,jumping,-,30s,axes,(angular,velocity).
"4167624021000,","-1.9318613,","0.7128797,",0.30573806,-,jumping,-,30s,axes,(angular,velocity).
"4167629005000,","-1.6701056,","0.8008443,",-0.15271631,-,jumping,-,30s,axes,(angular,velocity).
"4167634020000,","-1.3481796,","0.79534656,",-0.36193767,-,jumping,-,30s,axes,(angular,velocity).
"4167638984000,","-1.2528846,","0.7492262,",-0.44165558,-,jumping,-,30s,axes,(angular,velocity).
"4167643970000,","-1.0164797,","0.7284568,",-0.5009095,-,jumping,-,30s,axes,(angular,velocity).
"4167649076000,","-0.63132924,","0.7150178,",-0.5467244,-,jumping,-,30s,axes,(angular,velocity).
"4167653995000,","-0.21960606,","0.70096785,",-0.48655418,-,jumping,-,30s,axes,(angular,velocity).
"4167659156000,","0.1908954,","0.7641924,",-0.35613444,-,jumping,-,30s,axes,(angular,velocity).
"4167664052000,","0.6075055,","0.79045963,",-0.18784106,-,jumping,-,30s,axes,(angular,velocity).
"4167670082000,","0.9954049,","0.7119634,",0.003970624,-,jumping,-,30s,axes,(angular,velocity).
"4167673961000,","1.287704,","0.50915617,",0.2012801,-,jumping,-,30s,axes,(angular,velocity).
"4167679000000,","1.4810427,","0.24862215,",0.3753767,-,jumping,-,30s,axes,(angular,velocity).
"4167684037000,","1.6557503,","-0.038789943,",0.52320606,-,jumping,-,30s,axes,(angular,velocity).
"4167688991000,","1.8493946,","-0.1872302,",0.6462954,-,jumping,-,30s,axes,(angular,velocity).
"4167693973000,","1.9590448,","-0.5204572,",0.7162395,-,jumping,-,30s,axes,(angular,velocity).
"4167698965000,","2.154827,","-0.8790351,",0.8793405,-,jumping,-,30s,axes,(angular,velocity).
"4167703995000,","2.3167064,","-1.2070698,",1.0164797,-,jumping,-,30s,axes,(angular,velocity).
"4167709006000,","2.3903158,","-1.4682146,",1.0974194,-,jumping,-,30s,axes,(angular,velocity).
"4167714026000,","2.439185,","-1.5641204,",1.1808025,-,jumping,-,30s,axes,(angular,velocity).
"4167718990000,","2.5066855,","-1.5586227,",1.235475,-,jumping,-,30s,axes,(angular,velocity).
"4167724013000,","2.586098,","-1.4422529,",1.241889,-,jumping,-,30s,axes,(angular,velocity).
"4167729051000,","2.702468,","-1.1814134,",1.212873,-,jumping,-,30s,axes,(angular,velocity).
"4167733981000,","2.8484647,","-0.98624194,",1.1181889,-,jumping,-,30s,axes,(angular,velocity).
"4167739826000,","2.935513,","-0.9398162,",0.9831876,-,jumping,-,30s,axes,(angular,velocity).
"4167743996000,","2.9287934,","-0.9978484,",0.83291477,-,jumping,-,30s,axes,(angular,velocity).
"4167749108000,","2.8371637,","-0.95905846,",0.657291,-,jumping,-,30s,axes,(angular,velocity).
"4167753921000,","2.758362,","-0.81183994,",0.5158757,-,jumping,-,30s,axes,(angular,velocity).
"4167758925000,","2.7027733,","-0.6398814,",0.41508293,-,jumping,-,30s,axes,(angular,velocity).
"4167763915000,","2.6731462,","-0.41722095,",0.29352075,-,jumping,-,30s,axes,(angular,velocity).
"4167768936000,","2.6456573,","-0.18234327,",0.15851954,-,jumping,-,30s,axes,(angular,velocity).
"4167773889000,","2.6352727,","0.07147124,",0.076052725,-,jumping,-,30s,axes,(angular,velocity).
"4167778859000,","2.6245825,","0.34513888,",0.010079277,-,jumping,-,30s,axes,(angular,velocity).
"4167783927000,","2.6300802,","0.4978552,",-0.034513887,-,jumping,-,30s,axes,(angular,velocity).
"4167788866000,","2.6407704,","0.86193085,",-0.05375614,-,jumping,-,30s,axes,(angular,velocity).
"4167793856000,","2.6676486,","1.2577715,",-0.09468412,-,jumping,-,30s,axes,(angular,velocity).
"4167798898000,","2.7320948,","1.6239853,",-0.1777618,-,jumping,-,30s,axes,(angular,velocity).
"4167803879000,","2.7391198,","1.9370537,",-0.28680122,-,jumping,-,30s,axes,(angular,velocity).
"4167808929000,","2.6294694,","2.1557434,",-0.3726278,-,jumping,-,30s,axes,(angular,velocity).
"4167813934000,","2.411696,","2.264783,",-0.37232238,-,jumping,-,30s,axes,(angular,velocity).
"4167818888000,","2.1300871,","2.2809708,",-0.3145956,-,jumping,-,30s,axes,(angular,velocity).
"4167823883000,","1.7782288,","2.2018638,",-0.24678956,-,jumping,-,30s,axes,(angular,velocity).
"4167828882000,","1.3753631,","1.9874501,",-0.19333886,-,jumping,-,30s,axes,(angular,velocity).
"4167833918000,","0.9981538,","1.5876387,",-0.14446963,-,jumping,-,30s,axes,(angular,velocity).
"4167838897000,","0.6603453,","1.0476339,",-0.116675265,-,jumping,-,30s,axes,(angular,velocity).
"4167843877000,","0.37384954,","0.48533243,",-0.12889257,-,jumping,-,30s,axes,(angular,velocity).
"4167848898000,","0.12736541,","-0.02321288,",-0.14172074,-,jumping,-,30s,axes,(angular,velocity).
"4167853933000,","-0.09682214,","-0.4728097,",-0.15210545,-,jumping,-,30s,axes,(angular,velocity).
"4167858950000,","-0.34208453,","-0.8762862,",-0.15454891,-,jumping,-,30s,axes,(angular,velocity).
"4167864036000,","-0.6337727,","-1.20371,",-0.1853976,-,jumping,-,30s,axes,(angular,velocity).
"4167868955000,","-0.97097033,","-1.3497068,",-0.24648413,-,jumping,-,30s,axes,(angular,velocity).
"4167873973000,","-1.3072516,","-1.2843442,",-0.28099802,-,jumping,-,30s,axes,(angular,velocity).
"4167878914000,","-1.5943583,","-1.1859949,",-0.23060162,-,jumping,-,30s,axes,(angular,velocity).
"4167883935000,","-1.8732183,","-1.1230757,",-0.19456059,-,jumping,-,30s,axes,(angular,velocity).
"4167888993000,","-1.981036,","-0.9306532,",-0.13072516,-,jumping,-,30s,axes,(angular,velocity).
"4167894047000,","-2.1233675,","-0.63499445,",-0.061086524,-,jumping,-,30s,axes,(angular,velocity).
"4167898998000,","-2.1374176,","-0.26633725,",-0.01282817,-,jumping,-,30s,axes,(angular,velocity).
"4167904081000,","-2.0463986,","0.13103059,",0.015271631,-,jumping,-,30s,axes,(angular,velocity).
"4167909009000,","-1.9016235,","0.4279111,",0.016493361,-,jumping,-,30s,axes,(angular,velocity).
"4167914319000,","-1.7379116,","0.51007247,",0.016493361,-,jumping,-,30s,axes,(angular,velocity).
"4167918964000,","-1.5989398,","0.33841935,",-0.032986723,-,jumping,-,30s,axes,(angular,velocity).
"4167924100000,","-1.4810427,","-0.043676864,",-0.10140363,-,jumping,-,30s,axes,(angular,velocity).
"4167928950000,","-1.3848315,","-0.47433686,",-0.18875736,-,jumping,-,30s,axes,(angular,velocity).
"4167933947000,","-1.2702943,","-0.8194757,",-0.226631,-,jumping,-,30s,axes,(angular,velocity).
"4167938936000,","-1.20371,","-1.1010846,",-0.23426682,-,jumping,-,30s,axes,(angular,velocity).
"4167943956000,","-1.1896601,","-1.2666291,",-0.21685717,-,jumping,-,30s,axes,(angular,velocity).
"4167948971000,","-1.1884383,","-1.2360858,",-0.1872302,-,jumping,-,30s,axes,(angular,velocity).
"4167953873000,","-1.2174544,","-1.056186,",-0.16737708,-,jumping,-,30s,axes,(angular,velocity).
"4167958857000,","-1.2284501,","-0.83199847,",-0.12889257,-,jumping,-,30s,axes,(angular,velocity).
"4167963897000,","-1.1914927,","-0.5934556,",-0.10354166,-,jumping,-,30s,axes,(angular,velocity).
"4167968872000,","-1.1071932,","-0.32711834,",-0.118202426,-,jumping,-,30s,axes,(angular,velocity).
"4167973859000,","-0.9990701,","-0.041233405,",-0.14508049,-,jumping,-,30s,axes,(angular,velocity).
"4167978855000,","-0.88361657,","0.087659165,",-0.16737708,-,jumping,-,30s,axes,(angular,velocity).
"4167983957000,","-0.83108217,","0.3222314,",-0.17562376,-,jumping,-,30s,axes,(angular,velocity).
"4167988860000,","-0.7125743,","0.5137377,",-0.18295415,-,jumping,-,30s,axes,(angular,velocity).
"4167993863000,","-0.6123924,","0.6780604,",-0.19303341,-,jumping,-,30s,axes,(angular,velocity).
"4167998895000,","-0.52534413,","0.8026769,",-0.1853976,-,jumping,-,30s,axes,(angular,velocity).
"4168003968000,","-0.44959682,","0.91965765,",-0.19181168,-,jumping,-,30s,axes,(angular,velocity).
"4168008910000,","-0.37873647,","0.9859365,",-0.19211712,-,jumping,-,30s,axes,(angular,velocity).
"4168013929000,","-0.3323107,","1.010982,",-0.19394971,-,jumping,-,30s,axes,(angular,velocity).
"4168018910000,","-0.29046643,","0.9984592,",-0.19761491,-,jumping,-,30s,axes,(angular,velocity).
"4168023894000,","-0.24923302,","0.9443977,",-0.20005837,-,jumping,-,30s,axes,(angular,velocity).
"4168029466000,","-0.21288654,","0.8717047,",-0.1863139,-,jumping,-,30s,axes,(angular,velocity).
"4168033938000,","-0.18020524,","0.78038037,",-0.16401732,-,jumping,-,30s,axes,(angular,velocity).
"4168038893000,","-0.14660765,","0.6795876,",-0.15363261,-,jumping,-,30s,axes,(angular,velocity).
"4168043890000,","-0.12950343,","0.54519725,",-0.13591751,-,jumping,-,30s,axes,(angular,velocity).
"4168048903000,","-0.12003502,","0.3998113,",-0.10842858,-,jumping,-,30s,axes,(angular,velocity).
"4168053949000,","-0.14752395,","0.29077184,",-0.09987647,-,jumping,-,30s,axes,(angular,velocity).
"4168058930000,","-0.19303341,","0.20555615,",-0.1001819,-,jumping,-,30s,axes,(angular,velocity).
"4168063984000,","-0.2519819,","0.13225232,",-0.11728613,-,jumping,-,30s,axes,(angular,velocity).
"4168068949000,","-0.31429017,","0.05681047,",-0.14844026,-,jumping,-,30s,axes,(angular,velocity).
"4168073958000,","-0.37659842,","-0.029932396,",-0.19028452,-,jumping,-,30s,axes,(angular,velocity).
"4168078931000,","-0.4822781,","-0.05955936,",-0.24862215,-,jumping,-,30s,axes,(angular,velocity).
"4168083965000,","-0.5332854,","-0.11026118,",-0.28008172,-,jumping,-,30s,axes,(angular,velocity).
"4168088995000,","-0.6267477,","-0.15454891,",-0.34391713,-,jumping,-,30s,axes,(angular,velocity).
"4168093981000,","-0.6908886,","-0.14263703,",-0.39950588,-,jumping,-,30s,axes,(angular,velocity).
"4168099510000,","-0.74036866,","-0.035430185,",-0.45998153,-,jumping,-,30s,axes,(angular,velocity).
"4168104055000,","-0.75869465,","0.122783914,",-0.46883908,-,jumping,-,30s,axes,(angular,velocity).
"4168108947000,","-0.7425067,","0.22968534,",-0.48533243,-,jumping,-,30s,axes,(angular,velocity).
"4168114016000,","-0.6771441,","0.2733622,",-0.47555858,-,jumping,-,30s,axes,(angular,velocity).
"4168119005000,","-0.6044512,","0.23090707,",-0.4633413,-,jumping,-,30s,axes,(angular,velocity).
"4168123994000,","-0.5708536,","0.089186326,",-0.4560109,-,jumping,-,30s,axes,(angular,velocity).
"4168128969000,","-0.5558874,","-0.12705997,",-0.44623706,-,jumping,-,30s,axes,(angular,velocity).
"4168134040000,","-0.5027421,","-0.24007004,",-0.5006041,-,jumping,-,30s,axes,(angular,velocity).
"4168138995000,","-0.42394048,","-0.21655174,",-0.66248333,-,jumping,-,30s,axes,(angular,velocity).
"4168143945000,","-0.37690386,","-0.18906279,",-0.86254174,-,jumping,-,30s,axes,(angular,velocity).
"4168149033000,","-0.43004912,","-0.19242255,",-1.0158689,-,jumping,-,30s,axes,(angular,velocity).
"4168153994000,","-0.602924,","-0.2180789,",-1.0085385,-,jumping,-,30s,axes,(angular,velocity).
"4168159096000,","-0.99387777,","-0.41905355,",-0.9275989,-,jumping,-,30s,axes,(angular,velocity).
