#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:46:44,0.009773844,-,fall,forward,lying,-,(angular,velocity).
##########################################,"-6.1086525e-4,","0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.009773844,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"0.005497787,",0.009773844,-,fall,forward,lying,-,(angular,velocity).
"884987642000,","-0.06383542,","0.22449298,",-0.044593163,-,fall,forward,lying,-,(angular,velocity).
"884992637000,","-0.06688975,","0.22632557,",-0.029321533,-,fall,forward,lying,-,(angular,velocity).
"884997602000,","-0.06658431,","0.22937989,",-0.019547688,-,fall,forward,lying,-,(angular,velocity).
"885002614000,","-0.08032878,","0.22174409,",-0.007941248,-,fall,forward,lying,-,(angular,velocity).
"885007574000,","-0.08155051,","0.22235495,",0.0125227375,-,fall,forward,lying,-,(angular,velocity).
"885012659000,","-0.103847094,","0.23640485,",0.022602014,-,fall,forward,lying,-,(angular,velocity).
"885018662000,","-0.105068825,","0.23762658,",0.05131268,-,fall,forward,lying,-,(angular,velocity).
"885022699000,","-0.11575896,","0.25961772,",0.07666359,-,fall,forward,lying,-,(angular,velocity).
"885027680000,","-0.12461651,","0.28069258,",0.105068825,-,fall,forward,lying,-,(angular,velocity).
"885032604000,","-0.13072516,","0.3005457,",0.14049901,-,fall,forward,lying,-,(angular,velocity).
"885037702000,","-0.13439035,","0.31673363,",0.16584991,-,fall,forward,lying,-,(angular,velocity).
"885042764000,","-0.12889257,","0.3371976,",0.19822577,-,fall,forward,lying,-,(angular,velocity).
"885047694000,","-0.121256754,","0.34330627,",0.21319197,-,fall,forward,lying,-,(angular,velocity).
"885052580000,","-0.103847094,","0.34697145,",0.22876903,-,fall,forward,lying,-,(angular,velocity).
"885057606000,","-0.1001819,","0.34208453,",0.24251351,-,fall,forward,lying,-,(angular,velocity).
"885062697000,","-0.07971791,","0.34055737,",0.24556783,-,fall,forward,lying,-,(angular,velocity).
"885067669000,","-0.082161374,","0.32742378,",0.25961772,-,fall,forward,lying,-,(angular,velocity).
"885072852000,","-0.062308256,","0.31795537,",0.2648101,-,fall,forward,lying,-,(angular,velocity).
"885077583000,","-0.057726767,","0.30848694,",0.26358834,-,fall,forward,lying,-,(angular,velocity).
"885082603000,","-0.052839845,","0.28985557,",0.25625798,-,fall,forward,lying,-,(angular,velocity).
"885088824000,","-0.027183503,","0.28008172,",0.25686884,-,fall,forward,lying,-,(angular,velocity).
"885092609000,","-0.015882496,","0.28130344,",0.2510656,-,fall,forward,lying,-,(angular,velocity).
"885097831000,","0.006414085,","0.2919936,",0.2452624,-,fall,forward,lying,-,(angular,velocity).
"885102598000,","0.022907447,","0.3203988,",0.23365596,-,fall,forward,lying,-,(angular,velocity).
"885107611000,","0.039095376,","0.33200526,",0.22113322,-,fall,forward,lying,-,(angular,velocity).
"885112724000,","0.06383542,","0.3555236,",0.2003638,-,fall,forward,lying,-,(angular,velocity).
"885117974000,","0.07849618,","0.38820487,",0.1872302,-,fall,forward,lying,-,(angular,velocity).
"885122760000,","0.07849618,","0.3839288,",0.16035213,-,fall,forward,lying,-,(angular,velocity).
"885127662000,","0.08368854,","0.3631594,",0.12614368,-,fall,forward,lying,-,(angular,velocity).
"885132625000,","0.07269296,","0.33017266,",0.09010262,-,fall,forward,lying,-,(angular,velocity).
"885137635000,","0.05497787,","0.28680122,",0.044593163,-,fall,forward,lying,-,(angular,velocity).
"885142702000,","0.034208454,","0.24587326,",0.007330383,-,fall,forward,lying,-,(angular,velocity).
"885147811000,","0.011911872,","0.21380283,",-0.03573562,-,fall,forward,lying,-,(angular,velocity).
"885152668000,","-0.0018325958,","0.19914207,",-0.07666359,-,fall,forward,lying,-,(angular,velocity).
"885158524000,","-0.0018325958,","0.19242255,",-0.10170906,-,fall,forward,lying,-,(angular,velocity).
"885162689000,","-0.006414085,","0.18509217,",-0.13164146,-,fall,forward,lying,-,(angular,velocity).
"885167634000,","-0.014966198,","0.18142697,",-0.1423316,-,fall,forward,lying,-,(angular,velocity).
"885172689000,","-0.019547688,","0.1740966,",-0.16371189,-,fall,forward,lying,-,(angular,velocity).
"885177606000,","-0.03390302,","0.16157386,",-0.18112154,-,fall,forward,lying,-,(angular,velocity).
"885182586000,","-0.036957346,","0.1328632,",-0.19914207,-,fall,forward,lying,-,(angular,velocity).
"885187698000,","-0.028405234,","0.0983493,",-0.22235495,-,fall,forward,lying,-,(angular,velocity).
"885192603000,","-0.020463986,","0.071776666,",-0.25320363,-,fall,forward,lying,-,(angular,velocity).
"885197834000,","-0.011911872,","0.035430185,",-0.2574797,-,fall,forward,lying,-,(angular,velocity).
"885202605000,","0.016798794,","0.0021380284,",-0.2883284,-,fall,forward,lying,-,(angular,velocity).
"885207610000,","0.043982297,","-0.007330383,",-0.30757064,-,fall,forward,lying,-,(angular,velocity).
"885212659000,","0.05375614,","-0.03390302,",-0.31306845,-,fall,forward,lying,-,(angular,velocity).
"885217609000,","0.083383106,","-0.03145956,",-0.30848694,-,fall,forward,lying,-,(angular,velocity).
"885222613000,","0.106901415,","-0.020158553,",-0.29901853,-,fall,forward,lying,-,(angular,velocity).
"885228136000,","0.122783914,","0.011911872,",-0.27763826,-,fall,forward,lying,-,(angular,velocity).
"885232598000,","0.106901415,","0.05955936,",-0.2660318,-,fall,forward,lying,-,(angular,velocity).
"885237630000,","0.0729984,","0.11148291,",-0.25259277,-,fall,forward,lying,-,(angular,velocity).
"885242690000,","0.025045475,","0.16554448,",-0.23793201,-,fall,forward,lying,-,(angular,velocity).
"885247665000,","-0.036651913,","0.20891592,",-0.22968534,-,fall,forward,lying,-,(angular,velocity).
"885252674000,","-0.08735373,","0.23396139,",-0.23487769,-,fall,forward,lying,-,(angular,velocity).
"885257631000,","-0.13530666,","0.26236662,",-0.24190263,-,fall,forward,lying,-,(angular,velocity).
"885262627000,","-0.18234327,","0.28863382,",-0.25809056,-,fall,forward,lying,-,(angular,velocity).
"885267784000,","-0.21685717,","0.33078352,",-0.2742785,-,fall,forward,lying,-,(angular,velocity).
"885272714000,","-0.25625798,","0.38820487,",-0.27183503,-,fall,forward,lying,-,(angular,velocity).
"885277584000,","-0.28619036,","0.44898596,",-0.26389378,-,fall,forward,lying,-,(angular,velocity).
"885282633000,","-0.29138273,","0.49205196,",-0.26511553,-,fall,forward,lying,-,(angular,velocity).
"885287654000,","-0.28405234,","0.52503866,",-0.25595254,-,fall,forward,lying,-,(angular,velocity).
"885292698000,","-0.2883284,","0.5421429,",-0.23579398,-,fall,forward,lying,-,(angular,velocity).
"885297871000,","-0.27672195,","0.5335908,",-0.22082779,-,fall,forward,lying,-,(angular,velocity).
"885302669000,","-0.2565634,","0.5122105,",-0.19364429,-,fall,forward,lying,-,(angular,velocity).
"885307630000,","-0.23671028,","0.49266282,",-0.17684549,-,fall,forward,lying,-,(angular,velocity).
"885312711000,","-0.22357668,","0.45204028,",-0.1301143,-,fall,forward,lying,-,(angular,velocity).
"885317731000,","-0.20861048,","0.41538838,",-0.09407325,-,fall,forward,lying,-,(angular,velocity).
"885322648000,","-0.19608775,","0.38789943,",-0.05222898,-,fall,forward,lying,-,(angular,velocity).
"885327669000,","-0.18417588,","0.35308012,",-0.02321288,-,fall,forward,lying,-,(angular,velocity).
"885332615000,","-0.17562376,","0.32253686,",0.004276057,-,fall,forward,lying,-,(angular,velocity).
"885337645000,","-0.17195857,","0.28924468,",0.021991149,-,fall,forward,lying,-,(angular,velocity).
"885342637000,","-0.160963,","0.25503623,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"885347656000,","-0.14660765,","0.21960606,",0.02443461,-,fall,forward,lying,-,(angular,velocity).
"885352684000,","-0.1469131,","0.16798794,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"885357585000,","-0.13683382,","0.14782938,",-0.006414085,-,fall,forward,lying,-,(angular,velocity).
"885362665000,","-0.10995574,","0.13591751,",-0.019242255,-,fall,forward,lying,-,(angular,velocity).
"885367647000,","-0.111177474,","0.15118915,",-0.04550946,-,fall,forward,lying,-,(angular,velocity).
"885372649000,","-0.09621128,","0.17684549,",-0.07788532,-,fall,forward,lying,-,(angular,velocity).
"885377635000,","-0.08827003,","0.20189096,",-0.11362094,-,fall,forward,lying,-,(angular,velocity).
"885382605000,","-0.083383106,","0.24007004,",-0.14202617,-,fall,forward,lying,-,(angular,velocity).
"885387661000,","-0.08002335,","0.26908615,",-0.1695151,-,fall,forward,lying,-,(angular,velocity).
"885392705000,","-0.070554934,","0.31673363,",-0.1881465,-,fall,forward,lying,-,(angular,velocity).
"885397816000,","-0.0720821,","0.3368922,",-0.2098322,-,fall,forward,lying,-,(angular,velocity).
"885402674000,","-0.0729984,","0.3417791,",-0.23182335,-,fall,forward,lying,-,(angular,velocity).
"885407828000,","-0.069027774,","0.35430184,",-0.26542094,-,fall,forward,lying,-,(angular,velocity).
"885413838000,","-0.0571159,","0.36560285,",-0.29626966,-,fall,forward,lying,-,(angular,velocity).
"885417654000,","-0.033292156,","0.3659083,",-0.30818152,-,fall,forward,lying,-,(angular,velocity).
"885422685000,","-0.02107485,","0.36071593,",-0.3399465,-,fall,forward,lying,-,(angular,velocity).
"885427618000,","0.0033597588,","0.3549127,",-0.364992,-,fall,forward,lying,-,(angular,velocity).
"885432599000,","0.025045475,","0.34972036,",-0.40011674,-,fall,forward,lying,-,(angular,velocity).
"885437687000,","0.0580322,","0.33750305,",-0.41263947,-,fall,forward,lying,-,(angular,velocity).
"885442639000,","0.0888809,","0.3359759,",-0.42088616,-,fall,forward,lying,-,(angular,velocity).
"885447625000,","0.11056661,","0.32589662,",-0.43004912,-,fall,forward,lying,-,(angular,velocity).
"885452672000,","0.12736541,","0.33292156,",-0.4260785,-,fall,forward,lying,-,(angular,velocity).
"885457630000,","0.13744467,","0.33261612,",-0.42119157,-,fall,forward,lying,-,(angular,velocity).
"885462649000,","0.13500121,","0.33322698,",-0.4016439,-,fall,forward,lying,-,(angular,velocity).
"885467693000,","0.13133603,","0.30970868,",-0.38606682,-,fall,forward,lying,-,(angular,velocity).
"885472919000,","0.13316862,","0.29535335,",-0.3594942,-,fall,forward,lying,-,(angular,velocity).
"885477594000,","0.13897185,","0.29046643,",-0.32711834,-,fall,forward,lying,-,(angular,velocity).
"885483743000,","0.14172074,","0.2855795,",-0.30726522,-,fall,forward,lying,-,(angular,velocity).
"885487732000,","0.15302174,","0.27366763,",-0.26816985,-,fall,forward,lying,-,(angular,velocity).
"885492633000,","0.19364429,","0.27091873,",-0.23487769,-,fall,forward,lying,-,(angular,velocity).
"885497636000,","0.2144137,","0.26939157,",-0.20799962,-,fall,forward,lying,-,(angular,velocity).
"885502613000,","0.2406809,","0.27550024,",-0.19486602,-,fall,forward,lying,-,(angular,velocity).
"885507662000,","0.25625798,","0.28344148,",-0.16340645,-,fall,forward,lying,-,(angular,velocity).
"885512663000,","0.27305678,","0.3051272,",-0.14905111,-,fall,forward,lying,-,(angular,velocity).
"885517667000,","0.28252518,","0.32253686,",-0.13041973,-,fall,forward,lying,-,(angular,velocity).
"885522659000,","0.27580565,","0.34116822,",-0.129198,-,fall,forward,lying,-,(angular,velocity).
"885527605000,","0.27305678,","0.36926803,",-0.13622294,-,fall,forward,lying,-,(angular,velocity).
"885532637000,","0.2687807,","0.3839288,",-0.13927728,-,fall,forward,lying,-,(angular,velocity).
"885537675000,","0.26847526,","0.4083634,",-0.13988814,-,fall,forward,lying,-,(angular,velocity).
"885542671000,","0.2959642,","0.41325033,",-0.1337795,-,fall,forward,lying,-,(angular,velocity).
"885547615000,","0.31673363,","0.39706242,",-0.11209377,-,fall,forward,lying,-,(angular,velocity).
"885552538000,","0.32803464,","0.3830125,",-0.096516706,-,fall,forward,lying,-,(angular,velocity).
"885557532000,","0.32436943,","0.36041048,",-0.08124508,-,fall,forward,lying,-,(angular,velocity).
"885562618000,","0.32406402,","0.34666604,",-0.06566802,-,fall,forward,lying,-,(angular,velocity).
"885567529000,","0.32162055,","0.34391713,",-0.046731193,-,fall,forward,lying,-,(angular,velocity).
"885572549000,","0.3173445,","0.32895094,",-0.029932396,-,fall,forward,lying,-,(angular,velocity).
"885577537000,","0.31337386,","0.33169982,",-0.023823744,-,fall,forward,lying,-,(angular,velocity).
"885582556000,","0.30818152,","0.32070425,",-0.03268129,-,fall,forward,lying,-,(angular,velocity).
"885587563000,","0.31337386,","0.31612277,",-0.048563786,-,fall,forward,lying,-,(angular,velocity).
"885592559000,","0.312763,","0.3173445,",-0.064446285,-,fall,forward,lying,-,(angular,velocity).
"885597533000,","0.3173445,","0.31703907,",-0.0888809,-,fall,forward,lying,-,(angular,velocity).
"885602544000,","0.32589662,","0.31398472,",-0.09987647,-,fall,forward,lying,-,(angular,velocity).
"885607546000,","0.31642818,","0.30879238,",-0.11575896,-,fall,forward,lying,-,(angular,velocity).
"885612549000,","0.3210097,","0.30757064,",-0.14660765,-,fall,forward,lying,-,(angular,velocity).
"885617519000,","0.31398472,","0.30634892,",-0.18203785,-,fall,forward,lying,-,(angular,velocity).
"885622512000,","0.30451632,","0.29352075,",-0.22388211,-,fall,forward,lying,-,(angular,velocity).
"885627525000,","0.3023783,","0.2947425,",-0.2657264,-,fall,forward,lying,-,(angular,velocity).
"885632520000,","0.2932153,","0.28680122,",-0.29260445,-,fall,forward,lying,-,(angular,velocity).
"885637529000,","0.29535335,","0.2779437,",-0.32162055,-,fall,forward,lying,-,(angular,velocity).
"885642527000,","0.28496864,","0.2669481,",-0.3472769,-,fall,forward,lying,-,(angular,velocity).
"885647519000,","0.2864958,","0.26328292,",-0.35155296,-,fall,forward,lying,-,(angular,velocity).
"885652516000,","0.26633725,","0.27000242,",-0.35827246,-,fall,forward,lying,-,(angular,velocity).
"885657509000,","0.26053402,","0.2764165,",-0.36560285,-,fall,forward,lying,-,(angular,velocity).
"885662540000,","0.24953845,","0.29535335,",-0.3662137,-,fall,forward,lying,-,(angular,velocity).
"885667493000,","0.24678956,","0.29168814,",-0.3753767,-,fall,forward,lying,-,(angular,velocity).
"885672495000,","0.24098633,","0.31306845,",-0.37934732,-,fall,forward,lying,-,(angular,velocity).
"885677474000,","0.2452624,","0.3109304,",-0.38331795,-,fall,forward,lying,-,(angular,velocity).
"885682489000,","0.25442538,","0.3051272,",-0.3827071,-,fall,forward,lying,-,(angular,velocity).
"885687517000,","0.26511553,","0.30268374,",-0.3848451,-,fall,forward,lying,-,(angular,velocity).
"885692490000,","0.28038713,","0.2959642,",-0.38728857,-,fall,forward,lying,-,(angular,velocity).
"885697482000,","0.27672195,","0.2828306,",-0.38453966,-,fall,forward,lying,-,(angular,velocity).
"885702491000,","0.28344148,","0.24862215,",-0.3930918,-,fall,forward,lying,-,(angular,velocity).
"885707498000,","0.29046643,","0.22174409,",-0.39767328,-,fall,forward,lying,-,(angular,velocity).
"885712551000,","0.2968805,","0.19242255,",-0.4007276,-,fall,forward,lying,-,(angular,velocity).
"885717527000,","0.3036,","0.16371189,",-0.38728857,-,fall,forward,lying,-,(angular,velocity).
"885722507000,","0.31490102,","0.12858713,",-0.38820487,-,fall,forward,lying,-,(angular,velocity).
"885727528000,","0.3408628,","0.09101892,",-0.39706242,-,fall,forward,lying,-,(angular,velocity).
"885732507000,","0.35888332,","0.05375614,",-0.40225476,-,fall,forward,lying,-,(angular,velocity).
"885738050000,","0.3585779,","0.00580322,",-0.40653083,-,fall,forward,lying,-,(angular,velocity).
"885742552000,","0.3659083,","-0.034208454,",-0.39675698,-,fall,forward,lying,-,(angular,velocity).
"885747534000,","0.3491095,","-0.077579886,",-0.40042216,-,fall,forward,lying,-,(angular,velocity).
"885752504000,","0.3472769,","-0.11789699,",-0.42241332,-,fall,forward,lying,-,(angular,velocity).
"885757572000,","0.3378085,","-0.15027285,",-0.42241332,-,fall,forward,lying,-,(angular,velocity).
"885762628000,","0.33169982,","-0.19150625,",-0.4297437,-,fall,forward,lying,-,(angular,velocity).
"885767603000,","0.312763,","-0.21746802,",-0.43676865,-,fall,forward,lying,-,(angular,velocity).
"885772578000,","0.31490102,","-0.23304509,",-0.43035457,-,fall,forward,lying,-,(angular,velocity).
"885777581000,","0.31673363,","-0.24831672,",-0.43249258,-,fall,forward,lying,-,(angular,velocity).
"885782539000,","0.30543262,","-0.2660318,",-0.44104472,-,fall,forward,lying,-,(angular,velocity).
"885787648000,","0.2910773,","-0.27885997,",-0.44348818,-,fall,forward,lying,-,(angular,velocity).
"885792593000,","0.2864958,","-0.28008172,",-0.4297437,-,fall,forward,lying,-,(angular,velocity).
"885797575000,","0.2602286,","-0.30176744,",-0.43585235,-,fall,forward,lying,-,(angular,velocity).
"885802656000,","0.25045475,","-0.31612277,",-0.4297437,-,fall,forward,lying,-,(angular,velocity).
"885807624000,","0.24617869,","-0.32284227,",-0.4288274,-,fall,forward,lying,-,(angular,velocity).
"885812664000,","0.22174409,","-0.3136793,",-0.42180246,-,fall,forward,lying,-,(angular,velocity).
"885817706000,","0.21166481,","-0.30207285,",-0.42088616,-,fall,forward,lying,-,(angular,velocity).
"885822656000,","0.19333886,","-0.30818152,",-0.3915646,-,fall,forward,lying,-,(angular,velocity).
"885827668000,","0.18509217,","-0.29718593,",-0.3659083,-,fall,forward,lying,-,(angular,velocity).
"885832610000,","0.15974127,","-0.25228736,",-0.34391713,-,fall,forward,lying,-,(angular,velocity).
"885837619000,","0.12644911,","-0.20799962,",-0.3100141,-,fall,forward,lying,-,(angular,velocity).
"885843615000,","0.08857546,","-0.20647246,",-0.30726522,-,fall,forward,lying,-,(angular,velocity).
"885847601000,","0.06872234,","-0.20250183,",-0.2968805,-,fall,forward,lying,-,(angular,velocity).
"885852610000,","0.025350908,","-0.20158553,",-0.2910773,-,fall,forward,lying,-,(angular,velocity).
"885857642000,","-0.01282817,","-0.15943582,",-0.29657507,-,fall,forward,lying,-,(angular,velocity).
"885862666000,","-0.047036625,","-0.13958271,",-0.29840767,-,fall,forward,lying,-,(angular,velocity).
"885867639000,","-0.08093964,","-0.14874569,",-0.321926,-,fall,forward,lying,-,(angular,velocity).
"885872612000,","-0.1301143,","-0.15454891,",-0.35430184,-,fall,forward,lying,-,(angular,velocity).
"885877607000,","-0.17379116,","-0.18203785,",-0.38087448,-,fall,forward,lying,-,(angular,velocity).
"885882616000,","-0.2275473,","-0.19914207,",-0.3933972,-,fall,forward,lying,-,(angular,velocity).
"885887644000,","-0.2929099,","-0.23151793,",-0.4279111,-,fall,forward,lying,-,(angular,velocity).
"885892645000,","-0.3481932,","-0.24648413,",-0.45204028,-,fall,forward,lying,-,(angular,velocity).
"885897617000,","-0.41080686,","-0.28313604,",-0.46822822,-,fall,forward,lying,-,(angular,velocity).
"885902580000,","-0.45540005,","-0.31673363,",-0.5021312,-,fall,forward,lying,-,(angular,velocity).
"885907607000,","-0.5225952,","-0.3381139,",-0.5494733,-,fall,forward,lying,-,(angular,velocity).
"885912708000,","-0.59956425,","-0.3491095,",-0.5925393,-,fall,forward,lying,-,(angular,velocity).
"885917644000,","-0.66553766,","-0.35460728,",-0.6377433,-,fall,forward,lying,-,(angular,velocity).
"885922857000,","-0.732122,","-0.35796702,",-0.68691796,-,fall,forward,lying,-,(angular,velocity).
"885927675000,","-0.78893244,","-0.34300083,",-0.73273283,-,fall,forward,lying,-,(angular,velocity).
"885932641000,","-0.850019,","-0.3378085,",-0.7825184,-,fall,forward,lying,-,(angular,velocity).
"885937754000,","-0.8979719,","-0.32711834,",-0.8249735,-,fall,forward,lying,-,(angular,velocity).
"885942702000,","-0.93187493,","-0.3277292,",-0.86926126,-,fall,forward,lying,-,(angular,velocity).
"885947667000,","-0.97341377,","-0.30818152,",-0.9108001,-,fall,forward,lying,-,(angular,velocity).
"885952669000,","-1.0073168,","-0.2968805,",-0.9486737,-,fall,forward,lying,-,(angular,velocity).
"885957625000,","-1.0482447,","-0.29871312,",-0.98746365,-,fall,forward,lying,-,(angular,velocity).
"885962616000,","-1.0729848,","-0.28893927,",-1.0213667,-,fall,forward,lying,-,(angular,velocity).
"885967727000,","-1.1139128,","-0.29077184,",-1.0571023,-,fall,forward,lying,-,(angular,velocity).
