#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#datetime:,05/07/2013,10:44:31,0.021685716,-,fall,forward,lying,-,(angular,velocity).
##########################################,"0.017715093,","-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#activity:,10,-,fol,-,fall,forward,lying,-,10s,velocity).
#subject,id:,10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#first,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#last,name:,sub10,0.021685716,-,fall,forward,lying,-,(angular,velocity).
#age:,26,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#height(cm):,170,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#weight(kg):,90,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
#gender:,female,"-0.008552114,",0.021685716,-,fall,forward,lying,-,(angular,velocity).
"751837957000,","-0.016493361,","-0.26847526,",0.05222898,-,fall,forward,lying,-,(angular,velocity).
"751843010000,","-0.021685716,","-0.28680122,",0.06658431,-,fall,forward,lying,-,(angular,velocity).
"751848030000,","-0.014966198,","-0.2941316,",0.09285152,-,fall,forward,lying,-,(angular,velocity).
"751852944000,","-0.006414085,","-0.30085114,",0.1160644,-,fall,forward,lying,-,(angular,velocity).
"751857912000,","-0.0070249503,","-0.2959642,",0.129198,-,fall,forward,lying,-,(angular,velocity).
"751863036000,","-0.011301007,","-0.2950479,",0.15332718,-,fall,forward,lying,-,(angular,velocity).
"751867982000,","-0.029321533,","-0.29718593,",0.16035213,-,fall,forward,lying,-,(angular,velocity).
"751873037000,","-0.028099801,","-0.3023783,",0.17837265,-,fall,forward,lying,-,(angular,velocity).
"751877946000,","-0.03634648,","-0.30115658,",0.19517145,-,fall,forward,lying,-,(angular,velocity).
"751882970000,","-0.049480084,","-0.3109304,",0.21685717,-,fall,forward,lying,-,(angular,velocity).
"751888003000,","-0.061086524,","-0.3286455,",0.22693644,-,fall,forward,lying,-,(angular,velocity).
"751894228000,","-0.076052725,","-0.34238997,",0.24251351,-,fall,forward,lying,-,(angular,velocity).
"751898157000,","-0.10598512,","-0.34697145,",0.2501493,-,fall,forward,lying,-,(angular,velocity).
"751902942000,","-0.112399206,","-0.364992,",0.267559,-,fall,forward,lying,-,(angular,velocity).
"751907938000,","-0.1133155,","-0.3717115,",0.28191432,-,fall,forward,lying,-,(angular,velocity).
"751912969000,","-0.13225232,","-0.37751472,",0.29901853,-,fall,forward,lying,-,(angular,velocity).
"751917961000,","-0.14355333,","-0.37904188,",0.31764993,-,fall,forward,lying,-,(angular,velocity).
"751922976000,","-0.14538592,","-0.3717115,",0.32925636,-,fall,forward,lying,-,(angular,velocity).
"751928079000,","-0.15882497,","-0.37812558,",0.35338554,-,fall,forward,lying,-,(angular,velocity).
"751933365000,","-0.15363261,","-0.376293,",0.35918877,-,fall,forward,lying,-,(angular,velocity).
"751938061000,","-0.15943582,","-0.376293,",0.37293324,-,fall,forward,lying,-,(angular,velocity).
"751943010000,","-0.1591304,","-0.36774087,",0.37873647,-,fall,forward,lying,-,(angular,velocity).
"751948015000,","-0.15271631,","-0.36560285,",0.3820962,-,fall,forward,lying,-,(angular,velocity).
"751953019000,","-0.1563815,","-0.35460728,",0.3747658,-,fall,forward,lying,-,(angular,velocity).
"751957993000,","-0.13927728,","-0.35185838,",0.3726278,-,fall,forward,lying,-,(angular,velocity).
"751963920000,","-0.12675454,","-0.31031954,",0.3707952,-,fall,forward,lying,-,(angular,velocity).
"751967945000,","-0.10293079,","-0.28710666,",0.36865717,-,fall,forward,lying,-,(angular,velocity).
"751972943000,","-0.086437434,","-0.26053402,",0.3481932,-,fall,forward,lying,-,(angular,velocity).
"751977907000,","-0.06841691,","-0.22999077,",0.32375857,-,fall,forward,lying,-,(angular,velocity).
"751982966000,","-0.051923547,","-0.20708331,",0.29046643,-,fall,forward,lying,-,(angular,velocity).
"751987993000,","-0.018020526,","-0.17562376,",0.26206118,-,fall,forward,lying,-,(angular,velocity).
"751993019000,","-0.004276057,","-0.16157386,",0.24098633,-,fall,forward,lying,-,(angular,velocity).
"751998079000,","0.013744468,","-0.15607607,",0.21624629,-,fall,forward,lying,-,(angular,velocity).
"752002964000,","0.02321288,","-0.14630222,",0.1853976,-,fall,forward,lying,-,(angular,velocity).
"752007942000,","0.029932396,","-0.124311075,",0.16646078,-,fall,forward,lying,-,(angular,velocity).
"752012979000,","0.02443461,","-0.106595986,",0.14874569,-,fall,forward,lying,-,(angular,velocity).
"752018030000,","0.020463986,","-0.09101892,",0.14110987,-,fall,forward,lying,-,(angular,velocity).
"752023030000,","0.009773844,","-0.086437434,",0.12095132,-,fall,forward,lying,-,(angular,velocity).
"752027995000,","-0.007941248,","-0.07544186,",0.10629055,-,fall,forward,lying,-,(angular,velocity).
"752033396000,","-0.015577064,","-0.07238753,",0.1020145,-,fall,forward,lying,-,(angular,velocity).
"752037954000,","-0.0076358155,","-0.07452556,",0.08277224,-,fall,forward,lying,-,(angular,velocity).
"752042979000,","-0.021685716,","-0.07544186,",0.07788532,-,fall,forward,lying,-,(angular,velocity).
"752047945000,","-0.025045475,","-0.08246681,",0.0711658,-,fall,forward,lying,-,(angular,velocity).
"752052949000,","-0.015882496,","-0.08277224,",0.058337633,-,fall,forward,lying,-,(angular,velocity).
"752057944000,","-0.029932396,","-0.09621128,",0.05681047,-,fall,forward,lying,-,(angular,velocity).
"752062980000,","-0.015882496,","-0.10903945,",0.042760566,-,fall,forward,lying,-,(angular,velocity).
"752067987000,","-0.017104227,","-0.118507855,",0.054367006,-,fall,forward,lying,-,(angular,velocity).
"752072949000,","-0.013744468,","-0.15027285,",0.049480084,-,fall,forward,lying,-,(angular,velocity).
"752079114000,","-0.004276057,","-0.18112154,",0.05100725,-,fall,forward,lying,-,(angular,velocity).
"752082960000,","0.0070249503,","-0.21074851,",0.06841691,-,fall,forward,lying,-,(angular,velocity).
"752087944000,","-0.00580322,","-0.23915374,",0.07666359,-,fall,forward,lying,-,(angular,velocity).
"752092973000,","-0.007330383,","-0.26175576,",0.09285152,-,fall,forward,lying,-,(angular,velocity).
"752097952000,","-0.018020526,","-0.27214047,",0.10781772,-,fall,forward,lying,-,(angular,velocity).
"752103099000,","-0.03176499,","-0.27366763,",0.12889257,-,fall,forward,lying,-,(angular,velocity).
"752107942000,","-0.052534413,","-0.2657264,",0.13775012,-,fall,forward,lying,-,(angular,velocity).
"752112999000,","-0.07666359,","-0.2510656,",0.15851954,-,fall,forward,lying,-,(angular,velocity).
"752117982000,","-0.12675454,","-0.22204952,",0.16737708,-,fall,forward,lying,-,(angular,velocity).
"752122968000,","-0.14660765,","-0.17898351,",0.18142697,-,fall,forward,lying,-,(angular,velocity).
"752127963000,","-0.17592919,","-0.13958271,",0.19547687,-,fall,forward,lying,-,(angular,velocity).
"752132946000,","-0.19639318,","-0.09712757,",0.21166481,-,fall,forward,lying,-,(angular,velocity).
"752137988000,","-0.21930063,","-0.0720821,",0.22479841,-,fall,forward,lying,-,(angular,velocity).
"752143037000,","-0.2284636,","-0.056199603,",0.22571471,-,fall,forward,lying,-,(angular,velocity).
"752148980000,","-0.22907446,","-0.042455133,",0.21471913,-,fall,forward,lying,-,(angular,velocity).
"752152946000,","-0.22632557,","-0.03726278,",0.19883664,-,fall,forward,lying,-,(angular,velocity).
"752157939000,","-0.22479841,","-0.040927973,",0.18845193,-,fall,forward,lying,-,(angular,velocity).
"752162997000,","-0.21471913,","-0.045814894,",0.16890424,-,fall,forward,lying,-,(angular,velocity).
"752167968000,","-0.19975294,","-0.03268129,",0.14813483,-,fall,forward,lying,-,(angular,velocity).
"752172964000,","-0.19120082,","-0.028710667,",0.13194689,-,fall,forward,lying,-,(angular,velocity).
"752177940000,","-0.18967366,","-0.024740042,",0.110872045,-,fall,forward,lying,-,(angular,velocity).
"752182942000,","-0.17715092,","-0.014966198,",0.09407325,-,fall,forward,lying,-,(angular,velocity).
"752188038000,","-0.172264,","-0.0061086523,",0.077579886,-,fall,forward,lying,-,(angular,velocity).
"752193045000,","-0.15454891,","0.004581489,",0.063224554,-,fall,forward,lying,-,(angular,velocity).
"752198395000,","-0.1432479,","0.025350908,",0.05589417,-,fall,forward,lying,-,(angular,velocity).
"752202941000,","-0.1337795,","0.016798794,",0.038789943,-,fall,forward,lying,-,(angular,velocity).
"752207963000,","-0.1160644,","0.007941248,",0.032070424,-,fall,forward,lying,-,(angular,velocity).
"752212970000,","-0.09712757,","0.004581489,",0.025350908,-,fall,forward,lying,-,(angular,velocity).
"752219007000,","-0.07360926,","-0.026267206,",0.01740966,-,fall,forward,lying,-,(angular,velocity).
"752223010000,","-0.055588737,","-0.0421497,",0.021380283,-,fall,forward,lying,-,(angular,velocity).
"752227937000,","-0.04337143,","-0.06414085,",0.014049901,-,fall,forward,lying,-,(angular,velocity).
"752232906000,","-0.026572637,","-0.09590584,",0.011301007,-,fall,forward,lying,-,(angular,velocity).
"752237997000,","-0.018325957,","-0.10598512,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"752242934000,","0.0015271631,","-0.1160644,",0.0021380284,-,fall,forward,lying,-,(angular,velocity).
"752247959000,","-0.007330383,","-0.11789699,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"752252956000,","-0.006414085,","-0.12217305,",-0.004276057,-,fall,forward,lying,-,(angular,velocity).
"752257935000,","-0.011911872,","-0.11026118,",-6.1086525e-4,-,fall,forward,lying,-,(angular,velocity).
"752263006000,","-0.02076942,","-0.09285152,",-0.0012217305,-,fall,forward,lying,-,(angular,velocity).
"752267987000,","-0.043982297,","-0.08399397,",-0.0061086523,-,fall,forward,lying,-,(angular,velocity).
"752272961000,","-0.06994407,","-0.06811147,",-0.01160644,-,fall,forward,lying,-,(angular,velocity).
"752277946000,","-0.09896017,","-0.04886922,",-0.0290161,-,fall,forward,lying,-,(angular,velocity).
"752282934000,","-0.121256754,","-0.03573562,",-0.03604105,-,fall,forward,lying,-,(angular,velocity).
"752287995000,","-0.14569137,","-0.03023783,",-0.040011674,-,fall,forward,lying,-,(angular,velocity).
"752293027000,","-0.17134771,","-0.015577064,",-0.04550946,-,fall,forward,lying,-,(angular,velocity).
"752297979000,","-0.2012801,","-0.008246681,",-0.054061573,-,fall,forward,lying,-,(angular,velocity).
"752302954000,","-0.21380283,","6.1086525e-4,",-0.060170226,-,fall,forward,lying,-,(angular,velocity).
"752307963000,","-0.24251351,","0.009468411,",-0.055283304,-,fall,forward,lying,-,(angular,velocity).
"752313506000,","-0.27000242,","0.005192355,",-0.0580322,-,fall,forward,lying,-,(angular,velocity).
"752318015000,","-0.28221974,","3.0543262e-4,",-0.05955936,-,fall,forward,lying,-,(angular,velocity).
"752323051000,","-0.2996294,","-0.008552114,",-0.058337633,-,fall,forward,lying,-,(angular,velocity).
"752327954000,","-0.31429017,","-0.020463986,",-0.058337633,-,fall,forward,lying,-,(angular,velocity).
"752332938000,","-0.30848694,","-0.027488936,",-0.053450707,-,fall,forward,lying,-,(angular,velocity).
"752338380000,","-0.28955013,","-0.03176499,",-0.047647487,-,fall,forward,lying,-,(angular,velocity).
"752342973000,","-0.28771752,","-0.03481932,",-0.04184427,-,fall,forward,lying,-,(angular,velocity).
"752348065000,","-0.27947086,","-0.03359759,",-0.03848451,-,fall,forward,lying,-,(angular,velocity).
"752352947000,","-0.26939157,","-0.042455133,",-0.034513887,-,fall,forward,lying,-,(angular,velocity).
"752358483000,","-0.25320363,","-0.06872234,",-0.025350908,-,fall,forward,lying,-,(angular,velocity).
"752362942000,","-0.22510384,","-0.07544186,",-0.022602014,-,fall,forward,lying,-,(angular,velocity).
"752367989000,","-0.2134974,","-0.087964594,",-0.029932396,-,fall,forward,lying,-,(angular,velocity).
"752372920000,","-0.18448131,","-0.08857546,",-0.029321533,-,fall,forward,lying,-,(angular,velocity).
"752377937000,","-0.16187929,","-0.08093964,",-0.03176499,-,fall,forward,lying,-,(angular,velocity).
"752382921000,","-0.14813483,","-0.062308256,",-0.028710667,-,fall,forward,lying,-,(angular,velocity).
"752387992000,","-0.13500121,","-0.04428773,",-0.032986723,-,fall,forward,lying,-,(angular,velocity).
"752392970000,","-0.129198,","-0.014049901,",-0.029626964,-,fall,forward,lying,-,(angular,velocity).
"752397979000,","-0.12064589,","0.015577064,",-0.03390302,-,fall,forward,lying,-,(angular,velocity).
"752402960000,","-0.12675454,","0.02107485,",-0.029932396,-,fall,forward,lying,-,(angular,velocity).
"752407945000,","-0.111177474,","0.026267206,",-0.032986723,-,fall,forward,lying,-,(angular,velocity).
"752412951000,","-0.11881329,","0.027794369,",-0.03970624,-,fall,forward,lying,-,(angular,velocity).
"752417999000,","-0.10415252,","0.039095376,",-0.043066,-,fall,forward,lying,-,(angular,velocity).
"752422949000,","-0.08460484,","0.04886922,",-0.044593163,-,fall,forward,lying,-,(angular,velocity).
"752428087000,","-0.05589417,","0.057421334,",-0.05131268,-,fall,forward,lying,-,(angular,velocity).
"752432942000,","-0.025350908,","0.0580322,",-0.047036625,-,fall,forward,lying,-,(angular,velocity).
"752437970000,","-3.0543262e-4,","0.043676864,",-0.0421497,-,fall,forward,lying,-,(angular,velocity).
"752442990000,","0.03023783,","0.0125227375,",-0.034513887,-,fall,forward,lying,-,(angular,velocity).
"752447924000,","0.086437434,","0.005192355,",-0.027488936,-,fall,forward,lying,-,(angular,velocity).
"752452952000,","0.100792766,","-0.030848695,",-0.029932396,-,fall,forward,lying,-,(angular,velocity).
"752457908000,","0.13683382,","-0.06811147,",-0.035124753,-,fall,forward,lying,-,(angular,velocity).
"752463012000,","0.16249016,","-0.10170906,",-0.034208454,-,fall,forward,lying,-,(angular,velocity).
"752468005000,","0.1966986,","-0.115453534,",-0.04520403,-,fall,forward,lying,-,(angular,velocity).
"752474021000,","0.23396139,","-0.119729586,",-0.059864793,-,fall,forward,lying,-,(angular,velocity).
"752478107000,","0.24465153,","-0.11789699,",-0.06963864,-,fall,forward,lying,-,(angular,velocity).
"752482947000,","0.25289822,","-0.08857546,",-0.0870483,-,fall,forward,lying,-,(angular,velocity).
"752488137000,","0.24709499,","-0.056505036,",-0.09865474,-,fall,forward,lying,-,(angular,velocity).
"752493002000,","0.21868975,","-0.011301007,",-0.1151481,-,fall,forward,lying,-,(angular,velocity).
"752497997000,","0.17562376,","0.031154128,",-0.14508049,-,fall,forward,lying,-,(angular,velocity).
"752502941000,","0.11728613,","0.08307768,",-0.16340645,-,fall,forward,lying,-,(angular,velocity).
"752507913000,","0.064751714,","0.13103059,",-0.18753563,-,fall,forward,lying,-,(angular,velocity).
"752512974000,","0.01282817,","0.17928895,",-0.21624629,-,fall,forward,lying,-,(angular,velocity).
"752517984000,","-0.030543262,","0.2284636,",-0.2406809,-,fall,forward,lying,-,(angular,velocity).
"752522967000,","-0.069027774,","0.27366763,",-0.25473082,-,fall,forward,lying,-,(angular,velocity).
"752527993000,","-0.11301007,","0.30176744,",-0.26633725,-,fall,forward,lying,-,(angular,velocity).
"752532942000,","-0.116675265,","0.34513888,",-0.26939157,-,fall,forward,lying,-,(angular,velocity).
"752538133000,","-0.13469578,","0.35827246,",-0.2666427,-,fall,forward,lying,-,(angular,velocity).
"752544071000,","-0.13225232,","0.37415496,",-0.25625798,-,fall,forward,lying,-,(angular,velocity).
"752547983000,","-0.13805555,","0.37659842,",-0.25045475,-,fall,forward,lying,-,(angular,velocity).
"752552944000,","-0.13469578,","0.37904188,",-0.22540927,-,fall,forward,lying,-,(angular,velocity).
"752557936000,","-0.10842858,","0.37384954,",-0.20830505,-,fall,forward,lying,-,(angular,velocity).
"752562979000,","-0.09865474,","0.35705075,",-0.1872302,-,fall,forward,lying,-,(angular,velocity).
"752568037000,","-0.09132435,","0.32925636,",-0.17348573,-,fall,forward,lying,-,(angular,velocity).
"752572918000,","-0.06719518,","0.30757064,",-0.14935656,-,fall,forward,lying,-,(angular,velocity).
"752577935000,","-0.04428773,","0.2947425,",-0.13744467,-,fall,forward,lying,-,(angular,velocity).
"752582911000,","-0.026572637,","0.29077184,",-0.11453723,-,fall,forward,lying,-,(angular,velocity).
"752587973000,","-0.027794369,","0.28496864,",-0.095294975,-,fall,forward,lying,-,(angular,velocity).
"752592972000,","-0.008857546,","0.28221974,",-0.07574729,-,fall,forward,lying,-,(angular,velocity).
"752597977000,","0.011911872,","0.29168814,",-0.05955936,-,fall,forward,lying,-,(angular,velocity).
"752603056000,","0.026267206,","0.3200934,",-0.04428773,-,fall,forward,lying,-,(angular,velocity).
"752607937000,","0.04917465,","0.33444872,",-0.029321533,-,fall,forward,lying,-,(angular,velocity).
"752613605000,","0.070554934,","0.34116822,",-0.005192355,-,fall,forward,lying,-,(angular,velocity).
"752618011000,","0.08857546,","0.33475417,",0.008246681,-,fall,forward,lying,-,(angular,velocity).
"752623032000,","0.12889257,","0.31887165,",0.025350908,-,fall,forward,lying,-,(angular,velocity).
"752627948000,","0.14996742,","0.30665436,",0.040317107,-,fall,forward,lying,-,(angular,velocity).
"752632932000,","0.16982053,","0.29626966,",0.04917465,-,fall,forward,lying,-,(angular,velocity).
"752638036000,","0.19364429,","0.28160888,",0.06841691,-,fall,forward,lying,-,(angular,velocity).
"752642997000,","0.19975294,","0.27916542,",0.0729984,-,fall,forward,lying,-,(angular,velocity).
"752648734000,","0.21380283,","0.26236662,",0.092240654,-,fall,forward,lying,-,(angular,velocity).
"752652942000,","0.20555615,","0.25778514,",0.08582657,-,fall,forward,lying,-,(angular,velocity).
"752657935000,","0.20799962,","0.25137106,",0.09132435,-,fall,forward,lying,-,(angular,velocity).
"752663021000,","0.19517145,","0.23762658,",0.08460484,-,fall,forward,lying,-,(angular,velocity).
"752667938000,","0.17104226,","0.21930063,",0.0729984,-,fall,forward,lying,-,(angular,velocity).
"752672978000,","0.13652839,","0.21746802,",0.056199603,-,fall,forward,lying,-,(angular,velocity).
"752677916000,","0.1020145,","0.20586158,",0.03848451,-,fall,forward,lying,-,(angular,velocity).
"752682941000,","0.0693332,","0.21074851,",0.0076358155,-,fall,forward,lying,-,(angular,velocity).
"752688032000,","0.05222898,","0.20189096,",-0.020158553,-,fall,forward,lying,-,(angular,velocity).
"752693015000,","0.028405234,","0.20708331,",-0.045814894,-,fall,forward,lying,-,(angular,velocity).
"752698186000,","0.007330383,","0.22113322,",-0.08735373,-,fall,forward,lying,-,(angular,velocity).
"752702942000,","-0.013439035,","0.22327125,",-0.111177474,-,fall,forward,lying,-,(angular,velocity).
"752708021000,","-0.025961773,","0.226631,",-0.1432479,-,fall,forward,lying,-,(angular,velocity).
"752712989000,","-0.021991149,","0.22143865,",-0.17348573,-,fall,forward,lying,-,(angular,velocity).
"752717961000,","-0.019547688,","0.204029,",-0.20952678,-,fall,forward,lying,-,(angular,velocity).
"752723036000,","-0.009468411,","0.19792034,",-0.23060162,-,fall,forward,lying,-,(angular,velocity).
"752727958000,","-0.023518313,","0.18997909,",-0.26175576,-,fall,forward,lying,-,(angular,velocity).
"752732935000,","-0.04062254,","0.17531833,",-0.2742785,-,fall,forward,lying,-,(angular,velocity).
"752737967000,","-0.064446285,","0.15790866,",-0.29138273,-,fall,forward,lying,-,(angular,velocity).
"752742969000,","-0.086437434,","0.15943582,",-0.3109304,-,fall,forward,lying,-,(angular,velocity).
"752747955000,","-0.101098195,","0.1554652,",-0.31337386,-,fall,forward,lying,-,(angular,velocity).
"752752947000,","-0.11789699,","0.15821409,",-0.32345316,-,fall,forward,lying,-,(angular,velocity).
"752757937000,","-0.13988814,","0.16554448,",-0.33200526,-,fall,forward,lying,-,(angular,velocity).
"752763000000,","-0.15790866,","0.16462818,",-0.33322698,-,fall,forward,lying,-,(angular,velocity).
"752768061000,","-0.17379116,","0.172264,",-0.33933565,-,fall,forward,lying,-,(angular,velocity).
"752773124000,","-0.17745635,","0.17684549,",-0.3313944,-,fall,forward,lying,-,(angular,velocity).
"752777945000,","-0.17654006,","0.18509217,",-0.3313944,-,fall,forward,lying,-,(angular,velocity).
"752782919000,","-0.17501289,","0.19181168,",-0.32895094,-,fall,forward,lying,-,(angular,velocity).
"752788007000,","-0.1704314,","0.19456059,",-0.3200934,-,fall,forward,lying,-,(angular,velocity).
"752792985000,","-0.16157386,","0.19272798,",-0.31581733,-,fall,forward,lying,-,(angular,velocity).
"752797975000,","-0.16432275,","0.18173242,",-0.30848694,-,fall,forward,lying,-,(angular,velocity).
