#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#datetime:,29/05/2013,14:16:16,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
##########################################,"-1.0177015,","0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#activity:,4,-,jum,-,jumping,-,30s,axes,(angular,velocity).
#subject,id:,7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#first,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#last,name:,sub7,-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#age:,25,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#height(cm):,189,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#weight(kg):,80,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
#gender:,male,"0.011301007,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4033088295000,","2.2363777,","-1.3536774,",0.870483,-,jumping,-,30s,axes,(angular,velocity).
"4033093382000,","2.3047945,","-1.5198327,",0.91538155,-,jumping,-,30s,axes,(angular,velocity).
"4033098396000,","2.3695462,","-1.6218473,",0.94714653,-,jumping,-,30s,axes,(angular,velocity).
"4033103288000,","2.4248295,","-1.6554449,",1.0112875,-,jumping,-,30s,axes,(angular,velocity).
"4033108302000,","2.5076017,","-1.616044,",1.0763446,-,jumping,-,30s,axes,(angular,velocity).
"4033113331000,","2.5955665,","-1.5155567,",1.1285735,-,jumping,-,30s,axes,(angular,velocity).
"4033118313000,","2.6936102,","-1.3716979,",1.1820242,-,jumping,-,30s,axes,(angular,velocity).
"4033123330000,","2.8163943,","-1.1801916,",1.2000448,-,jumping,-,30s,axes,(angular,velocity).
"4033128327000,","2.937651,","-1.0558805,",1.176221,-,jumping,-,30s,axes,(angular,velocity).
"4033133286000,","2.9969049,","-0.81214535,",1.1695015,-,jumping,-,30s,axes,(angular,velocity).
"4033138344000,","3.073263,","-0.61361414,",1.1337659,-,jumping,-,30s,axes,(angular,velocity).
"4033143277000,","3.0812044,","-0.31948254,",1.0491611,-,jumping,-,30s,axes,(angular,velocity).
"4033148352000,","3.100141,","-0.021991149,",0.9095783,-,jumping,-,30s,axes,(angular,velocity).
"4033153282000,","3.1230485,","0.21533,",0.7254025,-,jumping,-,30s,axes,(angular,velocity).
"4033158346000,","3.0989194,","0.3820962,",0.5183192,-,jumping,-,30s,axes,(angular,velocity).
"4033164200000,","3.071125,","0.45631635,",0.312763,-,jumping,-,30s,axes,(angular,velocity).
"4033168361000,","3.0390546,","0.5186246,",0.16462818,-,jumping,-,30s,axes,(angular,velocity).
"4033173367000,","3.041498,","0.5510005,",0.06780604,-,jumping,-,30s,axes,(angular,velocity).
"4033178305000,","3.0741794,","0.54153204,",0.015882496,-,jumping,-,30s,axes,(angular,velocity).
"4033183346000,","3.1407638,","0.49693888,",-0.033292156,-,jumping,-,30s,axes,(angular,velocity).
"4033188312000,","3.2146783,","0.5030475,",-0.03940081,-,jumping,-,30s,axes,(angular,velocity).
"4033193306000,","3.2727106,","0.66156703,",-0.021991149,-,jumping,-,30s,axes,(angular,velocity).
"4033198331000,","3.2995887,","1.0079277,",-0.007330383,-,jumping,-,30s,axes,(angular,velocity).
"4033203182000,","3.3050864,","1.4795157,",-0.0106901415,-,jumping,-,30s,axes,(angular,velocity).
"4033208216000,","3.306308,","1.9526308,",-0.023518313,-,jumping,-,30s,axes,(angular,velocity).
"4033213193000,","3.238502,","2.3118196,",-0.029932396,-,jumping,-,30s,axes,(angular,velocity).
"4033218177000,","3.080288,","2.4904976,",0.014049901,-,jumping,-,30s,axes,(angular,velocity).
"4033223205000,","2.8115072,","2.5152376,",0.11026118,-,jumping,-,30s,axes,(angular,velocity).
"4033228182000,","2.651766,","2.4288,",0.17012598,-,jumping,-,30s,axes,(angular,velocity).
"4033233606000,","2.2815816,","2.0839667,",0.30665436,-,jumping,-,30s,axes,(angular,velocity).
"4033238210000,","1.5546521,","1.9117028,",0.33628133,-,jumping,-,30s,axes,(angular,velocity).
"4033243187000,","1.2993103,","1.5296066,",0.33841935,-,jumping,-,30s,axes,(angular,velocity).
"4033248175000,","0.7556403,","1.0772609,",0.33292156,-,jumping,-,30s,axes,(angular,velocity).
"4033253224000,","0.25503623,","0.59528816,",0.2938262,-,jumping,-,30s,axes,(angular,velocity).
"4033258427000,","-0.12583824,","0.11301007,",0.17379116,-,jumping,-,30s,axes,(angular,velocity).
"4033263221000,","-0.3463606,","-0.27977628,",0.021991149,-,jumping,-,30s,axes,(angular,velocity).
"4033268234000,","-0.4877759,","-0.5128214,",-0.15821409,-,jumping,-,30s,axes,(angular,velocity).
"4033273577000,","-0.6093381,","-0.6966918,",-0.34422258,-,jumping,-,30s,axes,(angular,velocity).
"4033278237000,","-0.66950834,","-0.8576548,",-0.5128214,-,jumping,-,30s,axes,(angular,velocity).
"4033283220000,","-0.68752885,","-1.0238101,",-0.64476824,-,jumping,-,30s,axes,(angular,velocity).
"4033288235000,","-0.6753115,","-1.2302825,",-0.72204274,-,jumping,-,30s,axes,(angular,velocity).
"4033293224000,","-0.6444628,","-1.4559973,",-0.7495316,-,jumping,-,30s,axes,(angular,velocity).
"4033298234000,","-0.63346726,","-1.6893479,",-0.7498371,-,jumping,-,30s,axes,(angular,velocity).
"4033303559000,","-0.63132924,","-1.8817704,",-0.75625116,-,jumping,-,30s,axes,(angular,velocity).
"4033308234000,","-0.627664,","-1.9410243,",-0.74464476,-,jumping,-,30s,axes,(angular,velocity).
"4033313437000,","-0.70829827,","-1.847562,",-0.7119634,-,jumping,-,30s,axes,(angular,velocity).
"4033318225000,","-0.8188649,","-1.758681,",-0.675617,-,jumping,-,30s,axes,(angular,velocity).
"4033323321000,","-0.93279123,","-1.4886786,",-0.6310238,-,jumping,-,30s,axes,(angular,velocity).
"4033328255000,","-0.99021256,","-1.1407908,",-0.59803706,-,jumping,-,30s,axes,(angular,velocity).
"4033333281000,","-1.0146471,","-0.75716746,",-0.5342017,-,jumping,-,30s,axes,(angular,velocity).
"4033338289000,","-0.97219205,","-0.40194935,",-0.4596761,-,jumping,-,30s,axes,(angular,velocity).
"4033343303000,","-0.8775079,","-0.086132,",-0.3491095,-,jumping,-,30s,axes,(angular,velocity).
"4033348290000,","-0.7819075,","0.16707164,",-0.22968534,-,jumping,-,30s,axes,(angular,velocity).
"4033353254000,","-0.7275405,","0.32650748,",-0.08582657,-,jumping,-,30s,axes,(angular,velocity).
"4033358320000,","-0.70829827,","0.32925636,",0.053450707,-,jumping,-,30s,axes,(angular,velocity).
"4033363289000,","-0.75319684,","0.15515977,",0.1328632,-,jumping,-,30s,axes,(angular,velocity).
"4033368280000,","-0.8313876,","-0.17165314,",0.14477506,-,jumping,-,30s,axes,(angular,velocity).
"4033373879000,","-0.9184359,","-0.52015173,",0.1414153,-,jumping,-,30s,axes,(angular,velocity).
"4033378415000,","-0.9737192,","-0.77946407,",0.15515977,-,jumping,-,30s,axes,(angular,velocity).
"4033383321000,","-0.9550878,","-0.990518,",0.16920967,-,jumping,-,30s,axes,(angular,velocity).
"4033389197000,","-0.883922,","-1.2330315,",0.15241088,-,jumping,-,30s,axes,(angular,velocity).
"4033393326000,","-0.75533485,","-1.4071281,",0.16371189,-,jumping,-,30s,axes,(angular,velocity).
"4033398322000,","-0.59620446,","-1.4291192,",0.18173242,-,jumping,-,30s,axes,(angular,velocity).
"4033403282000,","-0.46517387,","-1.2495248,",0.19028452,-,jumping,-,30s,axes,(angular,velocity).
"4033408703000,","-0.35979962,","-0.8793405,",0.21105394,-,jumping,-,30s,axes,(angular,velocity).
"4033413302000,","-0.27397305,","-0.3173445,",0.21319197,-,jumping,-,30s,axes,(angular,velocity).
"4033418366000,","-0.20677789,","0.36041048,",0.17531833,-,jumping,-,30s,axes,(angular,velocity).
"4033423341000,","-0.16035213,","0.7119634,",0.12980886,-,jumping,-,30s,axes,(angular,velocity).
"4033428299000,","-0.15851954,","1.3530666,",0.110872045,-,jumping,-,30s,axes,(angular,velocity).
"4033433278000,","-0.16920967,","1.844813,",0.069027774,-,jumping,-,30s,axes,(angular,velocity).
"4033438327000,","-0.20677789,","2.1230621,",0.017715093,-,jumping,-,30s,axes,(angular,velocity).
"4033443446000,","-0.23671028,","2.1642957,",-0.054367006,-,jumping,-,30s,axes,(angular,velocity).
"4033448352000,","-0.25625798,","1.9456058,",-0.15760323,-,jumping,-,30s,axes,(angular,velocity).
"4033453296000,","-0.22724187,","1.5140295,",-0.27672195,-,jumping,-,30s,axes,(angular,velocity).
"4033458333000,","-0.18570304,","0.9272934,",-0.40225476,-,jumping,-,30s,axes,(angular,velocity).
"4033463325000,","-0.16646078,","0.30482176,",-0.5027421,-,jumping,-,30s,axes,(angular,velocity).
"4033468292000,","-0.15851954,","-0.25900686,",-0.5717699,-,jumping,-,30s,axes,(angular,velocity).
"4033473811000,","-0.1600467,","-0.6704246,",-0.59559363,-,jumping,-,30s,axes,(angular,velocity).
"4033478317000,","-0.1826487,","-0.89736104,",-0.57451874,-,jumping,-,30s,axes,(angular,velocity).
"4033483290000,","-0.19547687,","-0.98715824,",-0.5403103,-,jumping,-,30s,axes,(angular,velocity).
"4033489357000,","-0.23365596,","-0.9987647,",-0.50579643,-,jumping,-,30s,axes,(angular,velocity).
"4033493340000,","-0.28405234,","-1.0571023,",-0.4822781,-,jumping,-,30s,axes,(angular,velocity).
"4033498350000,","-0.34300083,","-1.1972959,",-0.44532076,-,jumping,-,30s,axes,(angular,velocity).
"4033503349000,","-0.45814893,","-1.491122,",-0.4007276,-,jumping,-,30s,axes,(angular,velocity).
"4033508365000,","-0.59681535,","-1.5592335,",-0.35246924,-,jumping,-,30s,axes,(angular,velocity).
"4033513333000,","-0.8594874,","-1.3164146,",-0.30787608,-,jumping,-,30s,axes,(angular,velocity).
"4033518667000,","-1.2605205,","-0.9972375,",-0.3555236,-,jumping,-,30s,axes,(angular,velocity).
"4033523810000,","-1.7489072,","-0.88789266,",-0.4343252,-,jumping,-,30s,axes,(angular,velocity).
"4033528441000,","-2.2525656,","-0.9239337,",-0.46211955,-,jumping,-,30s,axes,(angular,velocity).
"4033533292000,","-2.4630086,","-1.0115929,",-0.48563787,-,jumping,-,30s,axes,(angular,velocity).
"4033539468000,","-2.612976,","-1.10139,",-0.32650748,-,jumping,-,30s,axes,(angular,velocity).
"4033543341000,","-2.1099286,","-1.1059716,",-0.21960606,-,jumping,-,30s,axes,(angular,velocity).
"4033548317000,","-1.847562,","-0.8735373,",0.01985312,-,jumping,-,30s,axes,(angular,velocity).
"4033553279000,","-1.4022411,","-0.5992588,",0.23182335,-,jumping,-,30s,axes,(angular,velocity).
"4033558375000,","-1.1307116,","-0.72692966,",0.37598756,-,jumping,-,30s,axes,(angular,velocity).
"4033563319000,","-1.0528263,","-1.2092078,",0.43585235,-,jumping,-,30s,axes,(angular,velocity).
"4033568309000,","-1.1505647,","-1.5809193,",0.39920044,-,jumping,-,30s,axes,(angular,velocity).
"4033573330000,","-1.4480561,","-1.4095715,",0.24678956,-,jumping,-,30s,axes,(angular,velocity).
"4033578279000,","-1.9068159,","-0.20311269,",-0.08002335,-,jumping,-,30s,axes,(angular,velocity).
"4033583375000,","-2.4495697,","2.0564778,",-0.42760566,-,jumping,-,30s,axes,(angular,velocity).
"4033589408000,","-2.6984973,","4.094324,",-0.41508293,-,jumping,-,30s,axes,(angular,velocity).
"4033593266000,","-2.3762658,","5.067738,",-0.4279111,-,jumping,-,30s,axes,(angular,velocity).
"4033598321000,","-1.894904,","4.678617,",-0.65301496,-,jumping,-,30s,axes,(angular,velocity).
"4033603255000,","-1.7101172,","3.571118,",-0.93523467,-,jumping,-,30s,axes,(angular,velocity).
"4033608328000,","-1.817935,","2.535396,",-1.0824533,-,jumping,-,30s,axes,(angular,velocity).
"4033613302000,","-1.8891008,","2.091908,",-0.999681,-,jumping,-,30s,axes,(angular,velocity).
"4033618340000,","-1.7137824,","1.9828686,",-0.7626653,-,jumping,-,30s,axes,(angular,velocity).
"4033623823000,","-1.5558738,","1.4040737,",-0.49693888,-,jumping,-,30s,axes,(angular,velocity).
"4033629284000,","-1.1267409,","0.7797695,",-0.26450464,-,jumping,-,30s,axes,(angular,velocity).
"4033633294000,","-0.86926126,","0.49877146,",-0.14782938,-,jumping,-,30s,axes,(angular,velocity).
"4033638275000,","-0.7089091,","0.1020145,",0.070554934,-,jumping,-,30s,axes,(angular,velocity).
"4033643616000,","-0.32650748,","-0.35124752,",0.26725355,-,jumping,-,30s,axes,(angular,velocity).
"4033648316000,","0.05131268,","-0.9419542,",0.46639562,-,jumping,-,30s,axes,(angular,velocity).
"4033653291000,","0.31581733,","-1.464244,",0.7031059,-,jumping,-,30s,axes,(angular,velocity).
"4033658292000,","0.45814893,","-1.7681495,",0.9257663,-,jumping,-,30s,axes,(angular,velocity).
"4033663304000,","0.59681535,","-1.9025398,",1.1050552,-,jumping,-,30s,axes,(angular,velocity).
"4033668372000,","0.7620544,","-1.9908098,",1.2739595,-,jumping,-,30s,axes,(angular,velocity).
"4033673805000,","0.981355,","-2.1065688,",1.4037683,-,jumping,-,30s,axes,(angular,velocity).
"4033678334000,","1.1823297,","-2.2266037,",1.518611,-,jumping,-,30s,axes,(angular,velocity).
"4033683281000,","1.3045027,","-2.3649647,",1.6612481,-,jumping,-,30s,axes,(angular,velocity).
"4033688383000,","1.3466524,","-2.543643,",1.7599027,-,jumping,-,30s,axes,(angular,velocity).
"4033693589000,","1.395827,","-2.6789496,",1.7837266,-,jumping,-,30s,axes,(angular,velocity).
"4033698913000,","1.5216653,","-2.771801,",1.6759088,-,jumping,-,30s,axes,(angular,velocity).
"4033703288000,","1.7342464,","-2.7974575,",1.4504995,-,jumping,-,30s,axes,(angular,velocity).
"4033708321000,","2.006387,","-2.6569583,",1.1780536,-,jumping,-,30s,axes,(angular,velocity).
"4033713297000,","2.2742512,","-2.5173757,",0.88789266,-,jumping,-,30s,axes,(angular,velocity).
"4033718333000,","2.5011878,","-2.1148155,",0.7678576,-,jumping,-,30s,axes,(angular,velocity).
"4033723793000,","2.5912905,","-1.4883732,",0.569021,-,jumping,-,30s,axes,(angular,velocity).
"4033728370000,","2.7620273,","-1.3500122,",0.54550266,-,jumping,-,30s,axes,(angular,velocity).
"4033733306000,","2.7968466,","-1.1242975,",0.528093,-,jumping,-,30s,axes,(angular,velocity).
"4033739729000,","2.843883,","-0.77671516,",0.5897904,-,jumping,-,30s,axes,(angular,velocity).
"4033743471000,","2.9074132,","-0.6432411,",0.6017023,-,jumping,-,30s,axes,(angular,velocity).
"4033748290000,","2.9361238,","-0.4184427,",0.6096435,-,jumping,-,30s,axes,(angular,velocity).
"4033753280000,","2.9605584,","-0.29718593,",0.58062744,-,jumping,-,30s,axes,(angular,velocity).
"4033758354000,","2.9553661,","-0.31856623,",0.5992588,-,jumping,-,30s,axes,(angular,velocity).
"4033763294000,","2.9410107,","-0.35979962,",0.6478226,-,jumping,-,30s,axes,(angular,velocity).
"4033768438000,","2.9019153,","-0.35430184,",0.68325275,-,jumping,-,30s,axes,(angular,velocity).
"4033773354000,","2.8554895,","-0.20616703,",0.6933321,-,jumping,-,30s,axes,(angular,velocity).
"4033778344000,","2.8151724,","0.10048734,",0.657291,-,jumping,-,30s,axes,(angular,velocity).
"4033783312000,","2.8130345,","0.52931476,",0.5476407,-,jumping,-,30s,axes,(angular,velocity).
"4033788338000,","2.7812696,","0.9410379,",0.4034765,-,jumping,-,30s,axes,(angular,velocity).
"4033793342000,","2.6740627,","1.2339478,",0.24404067,-,jumping,-,30s,axes,(angular,velocity).
"4033798299000,","2.4895813,","1.3680327,",0.11148291,-,jumping,-,30s,axes,(angular,velocity).
"4033803275000,","2.2311852,","1.5088371,",0.029626964,-,jumping,-,30s,axes,(angular,velocity).
"4033808313000,","1.9065105,","1.8185458,",0.015271631,-,jumping,-,30s,axes,(angular,velocity).
"4033813338000,","1.5454891,","1.9908098,",0.06872234,-,jumping,-,30s,axes,(angular,velocity).
"4033818351000,","1.1899655,","2.2589796,",0.10293079,-,jumping,-,30s,axes,(angular,velocity).
"4033823420000,","1.0259482,","2.3640485,",0.16065755,-,jumping,-,30s,axes,(angular,velocity).
"4033828361000,","0.6817256,","2.2983804,",0.2049453,-,jumping,-,30s,axes,(angular,velocity).
"4033833261000,","0.34422258,","2.0894647,",0.21930063,-,jumping,-,30s,axes,(angular,velocity).
"4033838338000,","0.06536258,","1.7189748,",0.21288654,-,jumping,-,30s,axes,(angular,velocity).
"4033843334000,","-0.11575896,","1.2620476,",0.17959438,-,jumping,-,30s,axes,(angular,velocity).
"4033848259000,","-0.22388211,","0.79381937,",0.12522738,-,jumping,-,30s,axes,(angular,velocity).
"4033853283000,","-0.29260445,","0.4120286,",0.04520403,-,jumping,-,30s,axes,(angular,velocity).
"4033858332000,","-0.34269542,","0.14935656,",-0.02687807,-,jumping,-,30s,axes,(angular,velocity).
"4033863361000,","-0.39278635,","0.004581489,",-0.093462385,-,jumping,-,30s,axes,(angular,velocity).
"4033868317000,","-0.4370741,","-0.06383542,",-0.13133603,-,jumping,-,30s,axes,(angular,velocity).
"4033873342000,","-0.5195409,","-0.06780604,",-0.16249016,-,jumping,-,30s,axes,(angular,velocity).
"4033878364000,","-0.59742624,","-0.0106901415,",-0.20250183,-,jumping,-,30s,axes,(angular,velocity).
"4033884334000,","-0.657291,","0.084910266,",-0.21838433,-,jumping,-,30s,axes,(angular,velocity).
"4033888337000,","-0.68569624,","0.15485434,",-0.22235495,-,jumping,-,30s,axes,(angular,velocity).
"4033893510000,","-0.6765333,","0.15332718,",-0.20158553,-,jumping,-,30s,axes,(angular,velocity).
"4033898385000,","-0.68325275,","0.09162979,",-0.20311269,-,jumping,-,30s,axes,(angular,velocity).
"4033903343000,","-0.68936145,","0.0076358155,",-0.19761491,-,jumping,-,30s,axes,(angular,velocity).
"4033908394000,","-0.73639804,","-0.038789943,",-0.17562376,-,jumping,-,30s,axes,(angular,velocity).
"4033913349000,","-0.7620544,","-0.0571159,",-0.14080444,-,jumping,-,30s,axes,(angular,velocity).
"4033918345000,","-0.77640975,","-0.08735373,",-0.12461651,-,jumping,-,30s,axes,(angular,velocity).
"4033923732000,","-0.75319684,","-0.11636983,",-0.01282817,-,jumping,-,30s,axes,(angular,velocity).
"4033928432000,","-0.675617,","-0.12644911,",0.016798794,-,jumping,-,30s,axes,(angular,velocity).
"4033933261000,","-0.61850107,","-0.16401732,",0.089186326,-,jumping,-,30s,axes,(angular,velocity).
"4033938322000,","-0.5177083,","-0.22266038,",0.1554652,-,jumping,-,30s,axes,(angular,velocity).
"4033943630000,","-0.40683624,","-0.27458394,",0.20341812,-,jumping,-,30s,axes,(angular,velocity).
"4033948342000,","-0.29932398,","-0.3042109,",0.25259277,-,jumping,-,30s,axes,(angular,velocity).
"4033953306000,","-0.20341812,","-0.23945917,",0.27916542,-,jumping,-,30s,axes,(angular,velocity).
"4033958281000,","-0.12217305,","-0.06872234,",0.28405234,-,jumping,-,30s,axes,(angular,velocity).
"4033963379000,","-0.048258353,","0.17715092,",0.2648101,-,jumping,-,30s,axes,(angular,velocity).
"4033968257000,","0.003970624,","0.45448375,",0.25259277,-,jumping,-,30s,axes,(angular,velocity).
"4033973320000,","0.04153884,","0.70371675,",0.21319197,-,jumping,-,30s,axes,(angular,velocity).
"4033978332000,","0.08093964,","0.9111055,",0.16707164,-,jumping,-,30s,axes,(angular,velocity).
"4033983283000,","0.1020145,","1.054048,",0.10720685,-,jumping,-,30s,axes,(angular,velocity).
"4033988327000,","0.13408493,","1.1588113,",0.057726767,-,jumping,-,30s,axes,(angular,velocity).
"4033993402000,","0.15118915,","1.2699889,",0.014966198,-,jumping,-,30s,axes,(angular,velocity).
"4033998317000,","0.16157386,","1.3503176,",-0.010079277,-,jumping,-,30s,axes,(angular,velocity).
"4034003290000,","0.16829337,","1.4062119,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4034008320000,","0.15210545,","1.4217888,",-0.032070424,-,jumping,-,30s,axes,(angular,velocity).
"4034013336000,","0.1142318,","1.4471397,",-0.03573562,-,jumping,-,30s,axes,(angular,velocity).
"4034018355000,","0.094989546,","1.4495832,",-0.04642576,-,jumping,-,30s,axes,(angular,velocity).
"4034023327000,","0.03481932,","1.4208726,",-0.050396383,-,jumping,-,30s,axes,(angular,velocity).
"4034028287000,","-0.011301007,","1.402852,",-0.044898596,-,jumping,-,30s,axes,(angular,velocity).
"4034033296000,","-0.0290161,","1.3790283,",-0.04428773,-,jumping,-,30s,axes,(angular,velocity).
"4034038341000,","-0.024129177,","1.3545936,",-0.05681047,-,jumping,-,30s,axes,(angular,velocity).
"4034043334000,","0.025961773,","1.3222178,",-0.06047566,-,jumping,-,30s,axes,(angular,velocity).
"4034048317000,","0.081855945,","1.2837334,",-0.086132,-,jumping,-,30s,axes,(angular,velocity).
"4034053284000,","0.13713925,","1.2342533,",-0.1432479,-,jumping,-,30s,axes,(angular,velocity).
"4034058720000,","0.19639318,","1.1447614,",-0.22540927,-,jumping,-,30s,axes,(angular,velocity).
"4034063285000,","0.24495697,","1.010982,",-0.33322698,-,jumping,-,30s,axes,(angular,velocity).
"4034068502000,","0.2855795,","0.84971356,",-0.43676865,-,jumping,-,30s,axes,(angular,velocity).
"4034073349000,","0.32467487,","0.66431594,",-0.52687126,-,jumping,-,30s,axes,(angular,velocity).
"4034078311000,","0.34055737,","0.4529566,",-0.60048056,-,jumping,-,30s,axes,(angular,velocity).
"4034083353000,","0.3313944,","0.21777347,",-0.6450737,-,jumping,-,30s,axes,(angular,velocity).
"4034088321000,","0.31337386,","-0.05497787,",-0.66950834,-,jumping,-,30s,axes,(angular,velocity).
"4034093330000,","0.2938262,","-0.38759398,",-0.6469063,-,jumping,-,30s,axes,(angular,velocity).
"4034098280000,","0.26053402,","-0.84665924,",-0.5748242,-,jumping,-,30s,axes,(angular,velocity).
"4034103287000,","0.19211712,","-1.3625349,",-0.47494772,-,jumping,-,30s,axes,(angular,velocity).
"4034108314000,","0.1518,","-1.6368134,",-0.42821655,-,jumping,-,30s,axes,(angular,velocity).
"4034113321000,","0.14172074,","-2.112372,",-0.34269542,-,jumping,-,30s,axes,(angular,velocity).
"4034118302000,","0.17989981,","-2.4584272,",-0.25503623,-,jumping,-,30s,axes,(angular,velocity).
"4034123336000,","0.2489276,","-2.518292,",-0.105068825,-,jumping,-,30s,axes,(angular,velocity).
"4034128345000,","0.30451632,","-2.0638082,",0.18081611,-,jumping,-,30s,axes,(angular,velocity).
"4034133258000,","0.45662177,","-1.2238685,",0.6215554,-,jumping,-,30s,axes,(angular,velocity).
"4034138330000,","0.8356637,","-0.43310347,",1.0797043,-,jumping,-,30s,axes,(angular,velocity).
"4034143326000,","1.3860532,","0.11728613,",1.2235631,-,jumping,-,30s,axes,(angular,velocity).
"4034148339000,","1.7767016,","0.12950343,",0.8417723,-,jumping,-,30s,axes,(angular,velocity).
"4034153343000,","1.829236,","-0.4841107,",0.12095132,-,jumping,-,30s,axes,(angular,velocity).
"4034158355000,","1.7333301,","-1.0250319,",-0.55771995,-,jumping,-,30s,axes,(angular,velocity).
"4034163362000,","1.7467692,","-0.70738196,",-0.98929626,-,jumping,-,30s,axes,(angular,velocity).
